id_caso,id_cliente,id_tipo_servicio,id_motivo,descripcion_caso,fecha_apertura,fecha_cierre,estado_caso,resuelto_primer_contacto,prioridad
10721,20662,2,4,Caso 10721 asociado a motivo 4,2025-12-11 07:37:59,2025-12-23 13:37:59,cerrado,0,media
10722,19208,2,6,Caso 10722 asociado a motivo 6,2026-01-22 09:23:13,,en_proceso,0,baja
10723,17508,1,1,Caso 10723 asociado a motivo 1,2025-11-11 13:51:14,2025-11-22 17:51:14,cerrado,1,baja
10724,6082,1,3,Caso 10724 asociado a motivo 3,2025-10-13 16:09:53,,en_proceso,0,media
10725,19729,4,10,Caso 10725 asociado a motivo 10,2025-12-02 13:10:36,2025-12-23 00:10:36,cerrado,0,alta
10726,15891,2,4,Caso 10726 asociado a motivo 4,2025-12-09 02:24:24,2025-12-16 04:24:24,cerrado,0,baja
10727,17221,3,9,Caso 10727 asociado a motivo 9,2026-01-14 08:05:26,,en_proceso,0,baja
10728,4301,1,3,Caso 10728 asociado a motivo 3,2026-01-12 09:18:52,2026-01-20 17:18:52,cerrado,1,media
10729,28030,5,14,Caso 10729 asociado a motivo 14,2026-02-24 15:38:19,,en_proceso,0,baja
10730,2330,1,1,Caso 10730 asociado a motivo 1,2025-10-14 10:04:51,2025-10-23 17:04:51,cerrado,1,media
10731,22172,2,5,Caso 10731 asociado a motivo 5,2026-03-25 19:05:33,,en_proceso,0,media
10732,29285,1,3,Caso 10732 asociado a motivo 3,2026-03-09 15:19:11,2026-03-13 02:19:11,cerrado,0,alta
10733,23009,2,5,Caso 10733 asociado a motivo 5,2026-02-18 09:57:30,2026-02-28 11:57:30,cerrado,0,baja
10734,29799,4,10,Caso 10734 asociado a motivo 10,2026-03-02 11:26:56,2026-03-13 11:26:56,cerrado,0,baja
10735,3099,2,4,Caso 10735 asociado a motivo 4,2025-12-31 05:33:38,2026-01-03 07:33:38,cerrado,0,alta
10736,7080,3,9,Caso 10736 asociado a motivo 9,2025-10-22 19:22:23,2025-11-08 03:22:23,cerrado,1,media
10737,1057,2,4,Caso 10737 asociado a motivo 4,2025-12-05 11:56:46,2025-12-06 14:56:46,cerrado,1,alta
10738,27678,4,10,Caso 10738 asociado a motivo 10,2025-11-11 10:23:11,2025-11-28 20:23:11,cerrado,1,media
10739,24250,1,3,Caso 10739 asociado a motivo 3,2026-02-17 17:11:47,2026-02-22 02:11:47,cerrado,0,alta
10740,20539,4,10,Caso 10740 asociado a motivo 10,2025-11-09 10:11:40,,en_proceso,0,media
10741,25755,2,6,Caso 10741 asociado a motivo 6,2025-10-19 11:24:53,2025-11-08 12:24:53,cerrado,0,media
10742,18630,1,2,Caso 10742 asociado a motivo 2,2026-03-02 16:19:23,2026-03-10 18:19:23,cerrado,1,alta
10743,24424,5,15,Caso 10743 asociado a motivo 15,2026-03-26 19:29:39,2026-04-13 00:29:39,cerrado,0,baja
10744,12325,2,6,Caso 10744 asociado a motivo 6,2025-11-27 16:40:57,,en_proceso,0,baja
10745,11228,5,15,Caso 10745 asociado a motivo 15,2025-12-12 21:11:18,2025-12-13 07:11:18,cerrado,1,media
10746,16407,1,3,Caso 10746 asociado a motivo 3,2026-04-08 05:16:07,2026-04-09 07:16:07,cerrado,1,baja
10747,6591,3,9,Caso 10747 asociado a motivo 9,2026-01-09 13:36:31,2026-01-27 20:36:31,cerrado,0,critica
10748,21700,5,14,Caso 10748 asociado a motivo 14,2026-03-17 09:58:08,,en_proceso,0,baja
10749,3686,5,15,Caso 10749 asociado a motivo 15,2026-04-06 13:10:56,,en_proceso,0,media
10750,14735,2,6,Caso 10750 asociado a motivo 6,2026-03-27 19:51:32,,en_proceso,0,baja
10751,22614,2,5,Caso 10751 asociado a motivo 5,2026-01-30 08:09:17,,en_proceso,0,media
10752,8974,2,5,Caso 10752 asociado a motivo 5,2026-03-17 13:27:46,2026-04-06 16:27:46,cerrado,1,media
10753,20867,1,2,Caso 10753 asociado a motivo 2,2026-02-11 12:06:35,2026-02-13 22:06:35,cerrado,1,baja
10754,24992,2,6,Caso 10754 asociado a motivo 6,2026-03-30 02:01:15,2026-04-09 10:01:15,cerrado,0,baja
10755,9818,3,7,Caso 10755 asociado a motivo 7,2025-10-22 16:39:52,2025-11-03 17:39:52,cerrado,0,alta
10756,16708,2,6,Caso 10756 asociado a motivo 6,2025-11-20 16:29:51,2025-11-28 21:29:51,cerrado,0,alta
10757,29031,1,2,Caso 10757 asociado a motivo 2,2025-11-16 14:24:14,,en_proceso,0,media
10758,22936,2,4,Caso 10758 asociado a motivo 4,2026-02-11 19:59:11,2026-02-19 05:59:11,cerrado,0,alta
10759,24051,2,4,Caso 10759 asociado a motivo 4,2026-03-06 12:43:34,,en_proceso,0,baja
10760,6622,5,13,Caso 10760 asociado a motivo 13,2025-12-05 11:01:59,,en_proceso,0,alta
10761,2703,1,2,Caso 10761 asociado a motivo 2,2026-02-14 11:26:42,2026-02-16 13:26:42,cerrado,1,baja
10762,16785,3,8,Caso 10762 asociado a motivo 8,2025-10-17 16:22:38,2025-11-01 03:22:38,cerrado,0,alta
10763,10079,5,14,Caso 10763 asociado a motivo 14,2026-02-04 11:31:59,2026-02-23 21:31:59,cerrado,1,media
10764,3205,1,3,Caso 10764 asociado a motivo 3,2025-10-17 13:22:06,2025-10-23 14:22:06,cerrado,1,alta
10765,11801,5,14,Caso 10765 asociado a motivo 14,2025-10-20 16:23:23,2025-10-28 18:23:23,cerrado,1,media
10766,9827,1,2,Caso 10766 asociado a motivo 2,2025-11-15 11:09:18,2025-12-03 16:09:18,cerrado,1,baja
10767,6468,5,13,Caso 10767 asociado a motivo 13,2025-12-04 10:50:39,,en_proceso,0,alta
10768,25978,4,10,Caso 10768 asociado a motivo 10,2025-12-30 15:28:39,2025-12-30 19:28:39,cerrado,0,alta
10769,14645,2,6,Caso 10769 asociado a motivo 6,2026-03-16 11:19:25,2026-03-16 13:19:25,cerrado,0,alta
10770,19300,1,3,Caso 10770 asociado a motivo 3,2025-11-25 09:51:46,2025-12-10 14:51:46,cerrado,0,baja
10771,4194,1,3,Caso 10771 asociado a motivo 3,2026-01-16 18:31:35,2026-02-02 05:31:35,cerrado,1,alta
10772,7321,2,4,Caso 10772 asociado a motivo 4,2026-01-09 15:06:07,2026-01-12 15:06:07,cerrado,0,baja
10773,29270,5,14,Caso 10773 asociado a motivo 14,2026-01-11 20:58:58,2026-01-27 22:58:58,cerrado,0,baja
10774,28132,2,6,Caso 10774 asociado a motivo 6,2025-11-26 08:03:27,2025-12-15 14:03:27,cancelado,0,media
10775,13324,5,15,Caso 10775 asociado a motivo 15,2026-02-14 08:06:20,2026-02-19 15:06:20,cerrado,1,alta
10776,21711,2,5,Caso 10776 asociado a motivo 5,2026-02-12 18:12:18,2026-03-04 22:12:18,cerrado,1,alta
10777,3363,4,10,Caso 10777 asociado a motivo 10,2025-10-28 06:16:00,2025-11-06 16:16:00,cerrado,1,baja
10778,24729,4,12,Caso 10778 asociado a motivo 12,2026-01-22 16:12:46,2026-02-11 20:12:46,cerrado,0,baja
10779,15872,1,3,Caso 10779 asociado a motivo 3,2026-01-12 06:19:03,,en_proceso,0,baja
10780,26063,5,13,Caso 10780 asociado a motivo 13,2026-03-16 15:51:44,2026-03-21 00:51:44,cerrado,1,media
10781,7662,1,3,Caso 10781 asociado a motivo 3,2026-02-25 13:59:37,2026-02-26 14:59:37,cerrado,1,baja
10782,23656,1,3,Caso 10782 asociado a motivo 3,2026-03-02 15:46:02,,en_proceso,0,baja
10783,17124,2,5,Caso 10783 asociado a motivo 5,2026-03-25 17:44:16,2026-03-31 19:44:16,cerrado,0,alta
10784,13069,3,7,Caso 10784 asociado a motivo 7,2026-02-25 11:25:09,2026-02-28 15:25:09,cerrado,1,baja
10785,16813,1,3,Caso 10785 asociado a motivo 3,2025-12-29 15:20:25,2026-01-08 19:20:25,cerrado,1,baja
10786,29027,1,1,Caso 10786 asociado a motivo 1,2025-12-14 18:37:58,2025-12-24 03:37:58,cerrado,0,media
10787,22467,3,9,Caso 10787 asociado a motivo 9,2025-12-19 14:27:23,,en_proceso,0,media
10788,5681,2,5,Caso 10788 asociado a motivo 5,2026-02-19 10:17:06,2026-02-27 13:17:06,cerrado,0,alta
10789,26780,4,10,Caso 10789 asociado a motivo 10,2026-03-06 19:41:55,2026-03-13 21:41:55,cerrado,1,media
10790,16016,5,13,Caso 10790 asociado a motivo 13,2025-11-20 17:54:50,,en_proceso,0,critica
10791,6250,2,5,Caso 10791 asociado a motivo 5,2026-01-12 10:32:31,,en_proceso,0,media
10792,5901,3,9,Caso 10792 asociado a motivo 9,2025-12-04 13:11:35,2025-12-07 20:11:35,cerrado,1,baja
10793,9101,3,7,Caso 10793 asociado a motivo 7,2025-12-23 15:42:46,2025-12-28 17:42:46,cerrado,0,baja
10794,16170,5,15,Caso 10794 asociado a motivo 15,2026-03-24 11:13:38,2026-03-24 15:13:38,cerrado,1,media
10795,15234,1,1,Caso 10795 asociado a motivo 1,2026-01-09 14:31:40,2026-01-16 15:31:40,cerrado,0,baja
10796,9583,1,2,Caso 10796 asociado a motivo 2,2026-01-15 21:33:08,2026-01-31 05:33:08,cerrado,1,media
10797,9520,1,1,Caso 10797 asociado a motivo 1,2025-11-11 09:38:52,2025-11-11 12:38:52,cerrado,0,media
10798,4656,3,8,Caso 10798 asociado a motivo 8,2026-03-10 11:53:17,2026-03-27 13:53:17,cerrado,1,media
10799,16824,1,2,Caso 10799 asociado a motivo 2,2025-10-22 11:39:47,2025-10-28 20:39:47,cerrado,0,media
10800,28249,5,13,Caso 10800 asociado a motivo 13,2026-03-12 17:40:14,,en_proceso,0,baja
10801,6726,4,10,Caso 10801 asociado a motivo 10,2026-02-14 17:22:12,2026-02-21 22:22:12,cerrado,0,media
10802,10264,4,12,Caso 10802 asociado a motivo 12,2026-04-07 15:08:25,,en_proceso,0,baja
10803,11091,2,6,Caso 10803 asociado a motivo 6,2026-03-02 16:33:09,,en_proceso,0,media
10804,11065,5,13,Caso 10804 asociado a motivo 13,2025-12-03 17:23:41,2025-12-10 01:23:41,cancelado,0,baja
10805,12865,2,6,Caso 10805 asociado a motivo 6,2025-12-24 12:27:55,2026-01-06 22:27:55,cerrado,0,baja
10806,20014,1,3,Caso 10806 asociado a motivo 3,2025-11-18 08:56:55,2025-11-27 13:56:55,cerrado,1,baja
10807,24415,2,4,Caso 10807 asociado a motivo 4,2025-11-17 15:24:21,2025-12-04 15:24:21,cerrado,0,baja
10808,942,3,9,Caso 10808 asociado a motivo 9,2025-12-22 09:40:24,,en_proceso,0,media
10809,18544,1,1,Caso 10809 asociado a motivo 1,2026-02-27 10:39:38,,en_proceso,0,media
10810,11788,5,15,Caso 10810 asociado a motivo 15,2026-03-04 18:56:51,2026-03-07 19:56:51,cerrado,0,baja
10811,26179,5,15,Caso 10811 asociado a motivo 15,2026-04-11 18:00:46,2026-04-23 02:00:46,cerrado,0,media
10812,29228,1,1,Caso 10812 asociado a motivo 1,2026-01-27 09:07:07,2026-02-13 15:07:07,cerrado,1,media
10813,6463,1,3,Caso 10813 asociado a motivo 3,2025-10-31 10:45:57,2025-11-09 10:45:57,cerrado,1,media
10814,16737,2,4,Caso 10814 asociado a motivo 4,2025-12-01 14:46:38,2025-12-15 01:46:38,cerrado,1,alta
10815,26054,2,5,Caso 10815 asociado a motivo 5,2025-10-14 11:25:06,2025-10-22 16:25:06,cerrado,1,baja
10816,23705,4,12,Caso 10816 asociado a motivo 12,2026-03-10 18:06:52,2026-03-10 18:06:52,cerrado,1,baja
10817,15758,2,5,Caso 10817 asociado a motivo 5,2026-02-04 16:00:18,2026-02-16 03:00:18,cerrado,0,media
10818,8873,5,13,Caso 10818 asociado a motivo 13,2026-01-22 18:57:03,2026-01-29 00:57:03,cerrado,0,baja
10819,29121,2,5,Caso 10819 asociado a motivo 5,2026-02-04 18:56:17,2026-02-23 19:56:17,cerrado,0,media
10820,12755,2,4,Caso 10820 asociado a motivo 4,2026-04-06 08:53:28,2026-04-20 19:53:28,cerrado,1,media
10821,26465,2,6,Caso 10821 asociado a motivo 6,2026-01-30 14:39:31,2026-02-03 00:39:31,cerrado,0,baja
10822,6302,2,5,Caso 10822 asociado a motivo 5,2026-01-14 13:19:04,2026-01-28 23:19:04,cerrado,0,media
10823,6164,5,13,Caso 10823 asociado a motivo 13,2026-03-17 08:17:56,2026-03-17 08:17:56,cancelado,0,media
10824,16628,1,1,Caso 10824 asociado a motivo 1,2025-12-26 15:19:33,2026-01-05 17:19:33,cerrado,1,baja
10825,28193,1,1,Caso 10825 asociado a motivo 1,2025-11-05 21:42:49,2025-11-11 00:42:49,cerrado,1,alta
10826,21550,2,4,Caso 10826 asociado a motivo 4,2025-10-23 09:48:49,2025-10-28 12:48:49,cerrado,0,baja
10827,16656,3,7,Caso 10827 asociado a motivo 7,2026-02-06 08:27:19,2026-02-25 08:27:19,cerrado,0,baja
10828,7751,2,4,Caso 10828 asociado a motivo 4,2026-02-03 08:55:17,2026-02-04 18:55:17,cerrado,1,media
10829,6537,5,15,Caso 10829 asociado a motivo 15,2025-12-22 21:14:49,2025-12-31 08:14:49,cerrado,1,baja
10830,28891,3,7,Caso 10830 asociado a motivo 7,2026-01-10 13:36:52,2026-01-12 18:36:52,cerrado,0,media
10831,16993,2,4,Caso 10831 asociado a motivo 4,2026-01-01 15:50:39,2026-01-18 02:50:39,cerrado,0,baja
10832,20090,1,3,Caso 10832 asociado a motivo 3,2026-03-27 18:09:19,2026-04-01 22:09:19,cerrado,1,media
10833,14878,2,5,Caso 10833 asociado a motivo 5,2025-12-19 07:53:24,2026-01-07 12:53:24,cerrado,1,critica
10834,8100,2,4,Caso 10834 asociado a motivo 4,2026-04-01 17:06:40,,en_proceso,0,baja
10835,1667,2,5,Caso 10835 asociado a motivo 5,2025-11-05 19:50:19,2025-11-08 19:50:19,cerrado,0,media
10836,289,5,13,Caso 10836 asociado a motivo 13,2026-03-25 16:54:59,2026-03-27 20:54:59,cerrado,0,alta
10837,26286,3,7,Caso 10837 asociado a motivo 7,2026-01-06 11:31:34,2026-01-08 11:31:34,cerrado,1,baja
10838,11366,5,15,Caso 10838 asociado a motivo 15,2026-01-12 07:52:45,2026-01-26 09:52:45,cerrado,1,alta
10839,24756,2,5,Caso 10839 asociado a motivo 5,2026-01-01 09:36:45,2026-01-20 20:36:45,cerrado,1,alta
10840,15471,5,15,Caso 10840 asociado a motivo 15,2026-01-23 09:25:38,,en_proceso,0,media
10841,10823,2,4,Caso 10841 asociado a motivo 4,2025-11-06 13:43:38,,en_proceso,0,baja
10842,1818,1,3,Caso 10842 asociado a motivo 3,2026-01-28 00:00:22,2026-02-17 09:00:22,cancelado,0,media
10843,571,2,5,Caso 10843 asociado a motivo 5,2026-03-28 16:00:00,2026-04-16 19:00:00,cerrado,0,media
10844,6283,5,14,Caso 10844 asociado a motivo 14,2026-03-09 09:58:05,2026-03-22 14:58:05,cerrado,1,media
10845,29989,2,5,Caso 10845 asociado a motivo 5,2026-01-27 00:30:10,2026-01-30 11:30:10,cerrado,0,media
10846,656,5,14,Caso 10846 asociado a motivo 14,2026-01-21 10:37:33,2026-02-09 10:37:33,cerrado,1,baja
10847,22839,1,2,Caso 10847 asociado a motivo 2,2025-10-30 05:04:43,2025-11-15 11:04:43,cerrado,1,alta
10848,10980,2,4,Caso 10848 asociado a motivo 4,2026-02-10 14:45:51,2026-02-28 16:45:51,cerrado,0,media
10849,19958,1,3,Caso 10849 asociado a motivo 3,2026-02-05 10:40:08,2026-02-15 14:40:08,cerrado,0,baja
10850,16260,1,2,Caso 10850 asociado a motivo 2,2026-03-24 09:31:53,2026-04-05 15:31:53,cerrado,1,alta
10851,2077,5,13,Caso 10851 asociado a motivo 13,2025-10-27 15:18:12,2025-10-28 21:18:12,cerrado,1,media
10852,1144,1,3,Caso 10852 asociado a motivo 3,2025-10-16 13:41:09,2025-10-21 20:41:09,cancelado,0,alta
10853,866,5,14,Caso 10853 asociado a motivo 14,2025-12-02 14:47:18,,en_proceso,0,baja
10854,2748,4,12,Caso 10854 asociado a motivo 12,2026-01-13 13:12:29,2026-01-20 16:12:29,cerrado,1,baja
10855,25188,5,15,Caso 10855 asociado a motivo 15,2025-11-11 16:35:29,,en_proceso,0,alta
10856,14545,3,9,Caso 10856 asociado a motivo 9,2026-01-31 16:40:28,2026-02-17 17:40:28,cerrado,0,baja
10857,9451,5,15,Caso 10857 asociado a motivo 15,2025-11-12 10:06:39,2025-11-21 15:06:39,cerrado,0,media
10858,9672,4,10,Caso 10858 asociado a motivo 10,2026-01-27 13:04:03,2026-02-03 23:04:03,cerrado,0,alta
10859,24073,1,3,Caso 10859 asociado a motivo 3,2025-11-29 08:52:54,,en_proceso,0,baja
10860,4593,2,4,Caso 10860 asociado a motivo 4,2026-01-07 13:23:51,2026-01-27 00:23:51,cerrado,0,critica
10861,19902,1,1,Caso 10861 asociado a motivo 1,2025-12-03 10:46:27,2025-12-15 14:46:27,cerrado,1,baja
10862,1121,3,8,Caso 10862 asociado a motivo 8,2026-02-19 09:51:32,2026-03-04 14:51:32,cerrado,1,media
10863,23152,5,13,Caso 10863 asociado a motivo 13,2026-01-24 00:51:23,2026-02-12 11:51:23,cerrado,0,baja
10864,15463,1,2,Caso 10864 asociado a motivo 2,2026-02-23 03:04:51,2026-03-02 10:04:51,cerrado,1,baja
10865,12119,2,6,Caso 10865 asociado a motivo 6,2025-12-24 17:58:36,2026-01-13 02:58:36,cerrado,0,baja
10866,12090,1,1,Caso 10866 asociado a motivo 1,2025-12-25 18:56:26,2025-12-28 22:56:26,cerrado,1,baja
10867,18365,5,15,Caso 10867 asociado a motivo 15,2026-01-19 14:25:43,2026-02-03 22:25:43,cerrado,1,media
10868,6056,2,4,Caso 10868 asociado a motivo 4,2026-03-12 17:46:50,2026-03-21 20:46:50,cerrado,1,alta
10869,25524,3,8,Caso 10869 asociado a motivo 8,2025-10-13 19:11:34,2025-10-30 20:11:34,cerrado,1,baja
10870,10278,3,9,Caso 10870 asociado a motivo 9,2026-03-25 07:44:10,,en_proceso,0,media
10871,23820,2,5,Caso 10871 asociado a motivo 5,2026-03-24 07:02:41,2026-03-24 12:02:41,cerrado,0,media
10872,23613,5,15,Caso 10872 asociado a motivo 15,2026-02-27 17:14:17,2026-02-28 02:14:17,cerrado,0,baja
10873,28268,5,14,Caso 10873 asociado a motivo 14,2026-01-15 10:06:24,2026-01-15 12:06:24,cerrado,0,baja
10874,11464,1,2,Caso 10874 asociado a motivo 2,2026-02-23 10:13:49,2026-02-28 11:13:49,cerrado,0,baja
10875,25581,1,3,Caso 10875 asociado a motivo 3,2025-10-13 09:21:03,2025-10-20 17:21:03,cerrado,1,baja
10876,29225,2,4,Caso 10876 asociado a motivo 4,2025-10-20 08:00:33,2025-10-23 14:00:33,cerrado,1,media
10877,13994,1,1,Caso 10877 asociado a motivo 1,2026-01-30 02:12:57,,en_proceso,0,media
10878,28952,4,11,Caso 10878 asociado a motivo 11,2026-02-03 06:41:18,2026-02-06 16:41:18,cerrado,0,baja
10879,26208,2,5,Caso 10879 asociado a motivo 5,2026-03-16 07:41:32,,en_proceso,0,baja
10880,25497,1,3,Caso 10880 asociado a motivo 3,2026-02-12 23:52:50,2026-02-26 03:52:50,cerrado,1,media
10881,24721,2,5,Caso 10881 asociado a motivo 5,2026-03-17 17:57:03,2026-03-17 18:57:03,cerrado,0,alta
10882,5098,5,15,Caso 10882 asociado a motivo 15,2025-11-03 06:28:32,2025-11-16 08:28:32,cerrado,1,alta
10883,3597,3,7,Caso 10883 asociado a motivo 7,2025-10-20 15:31:03,2025-11-04 00:31:03,cerrado,1,media
10884,19953,5,13,Caso 10884 asociado a motivo 13,2025-12-05 11:10:12,,en_proceso,0,baja
10885,8047,4,10,Caso 10885 asociado a motivo 10,2026-01-25 20:57:07,2026-02-14 04:57:07,cerrado,1,alta
10886,28247,1,3,Caso 10886 asociado a motivo 3,2025-10-14 09:23:55,,en_proceso,0,baja
10887,12690,1,3,Caso 10887 asociado a motivo 3,2025-12-10 07:11:48,,en_proceso,0,media
10888,434,2,4,Caso 10888 asociado a motivo 4,2026-04-09 13:23:16,2026-04-09 13:23:16,cancelado,0,baja
10889,13806,1,2,Caso 10889 asociado a motivo 2,2026-03-11 13:56:01,2026-03-27 21:56:01,cerrado,0,media
10890,12077,5,14,Caso 10890 asociado a motivo 14,2026-03-06 13:14:02,2026-03-13 15:14:02,cerrado,1,media
10891,305,4,10,Caso 10891 asociado a motivo 10,2026-03-23 03:08:21,2026-04-10 06:08:21,cerrado,1,media
10892,20445,2,6,Caso 10892 asociado a motivo 6,2026-01-14 21:13:44,2026-01-24 02:13:44,cerrado,1,baja
10893,421,1,3,Caso 10893 asociado a motivo 3,2026-01-03 12:32:47,2026-01-17 16:32:47,cerrado,0,alta
10894,20468,1,1,Caso 10894 asociado a motivo 1,2026-01-02 09:04:32,2026-01-08 10:04:32,cerrado,0,media
10895,19577,1,2,Caso 10895 asociado a motivo 2,2026-04-07 20:31:36,2026-04-08 00:31:36,cerrado,0,alta
10896,7110,5,14,Caso 10896 asociado a motivo 14,2025-11-06 19:28:42,2025-11-07 03:28:42,cerrado,1,media
10897,11271,5,13,Caso 10897 asociado a motivo 13,2025-11-24 10:22:13,,en_proceso,0,baja
10898,10288,4,10,Caso 10898 asociado a motivo 10,2026-01-29 09:59:43,2026-01-29 16:59:43,cerrado,1,alta
10899,2439,5,13,Caso 10899 asociado a motivo 13,2025-11-10 16:04:24,2025-11-18 21:04:24,cerrado,1,alta
10900,26881,1,3,Caso 10900 asociado a motivo 3,2026-03-24 16:35:16,2026-03-27 18:35:16,cerrado,0,baja
10901,29243,5,14,Caso 10901 asociado a motivo 14,2025-10-18 13:50:37,,en_proceso,0,baja
10902,2965,4,11,Caso 10902 asociado a motivo 11,2026-02-09 18:07:26,2026-02-26 00:07:26,cerrado,0,media
10903,22153,1,1,Caso 10903 asociado a motivo 1,2025-10-26 03:35:59,2025-11-07 11:35:59,cerrado,0,media
10904,4189,5,15,Caso 10904 asociado a motivo 15,2025-11-26 09:40:46,2025-12-03 16:40:46,cerrado,0,alta
10905,27409,4,11,Caso 10905 asociado a motivo 11,2026-02-28 13:54:47,2026-03-08 00:54:47,cerrado,1,baja
10906,8264,1,2,Caso 10906 asociado a motivo 2,2025-12-31 15:18:53,,en_proceso,0,baja
10907,15541,2,4,Caso 10907 asociado a motivo 4,2026-03-24 11:08:35,2026-03-25 13:08:35,cancelado,0,media
10908,15544,5,13,Caso 10908 asociado a motivo 13,2026-04-06 13:21:37,2026-04-21 00:21:37,cerrado,1,media
10909,4934,2,5,Caso 10909 asociado a motivo 5,2026-02-05 15:43:01,2026-02-08 22:43:01,cerrado,1,baja
10910,8827,1,3,Caso 10910 asociado a motivo 3,2026-02-27 18:53:56,2026-03-10 22:53:56,cerrado,1,media
10911,17549,5,14,Caso 10911 asociado a motivo 14,2026-02-20 15:43:17,2026-03-07 17:43:17,cerrado,1,media
10912,5850,1,1,Caso 10912 asociado a motivo 1,2026-02-19 17:42:11,2026-03-09 18:42:11,cerrado,0,media
10913,26276,2,5,Caso 10913 asociado a motivo 5,2025-10-21 16:16:01,2025-11-07 17:16:01,cerrado,0,media
10914,14982,5,14,Caso 10914 asociado a motivo 14,2026-04-04 08:30:32,2026-04-13 17:30:32,cerrado,1,media
10915,7449,3,8,Caso 10915 asociado a motivo 8,2026-03-12 21:41:18,2026-03-29 21:41:18,cerrado,1,media
10916,66,3,8,Caso 10916 asociado a motivo 8,2025-12-16 15:53:32,2025-12-30 19:53:32,cerrado,1,media
10917,21922,1,1,Caso 10917 asociado a motivo 1,2025-11-13 18:23:35,2025-11-24 23:23:35,cerrado,0,baja
10918,20751,1,3,Caso 10918 asociado a motivo 3,2026-03-12 11:17:00,,en_proceso,0,baja
10919,20519,2,5,Caso 10919 asociado a motivo 5,2025-11-10 15:31:36,2025-11-14 17:31:36,cerrado,0,media
10920,3070,1,1,Caso 10920 asociado a motivo 1,2026-02-28 15:50:20,2026-03-05 20:50:20,cancelado,0,alta
10921,2841,5,13,Caso 10921 asociado a motivo 13,2025-10-19 06:20:15,2025-10-24 07:20:15,cerrado,1,media
10922,28298,2,4,Caso 10922 asociado a motivo 4,2026-02-14 07:58:37,2026-02-27 14:58:37,cerrado,0,baja
10923,27462,5,14,Caso 10923 asociado a motivo 14,2025-12-19 08:07:31,2025-12-19 11:07:31,cancelado,0,baja
10924,24293,1,2,Caso 10924 asociado a motivo 2,2025-10-30 10:14:06,,en_proceso,0,baja
10925,8726,1,1,Caso 10925 asociado a motivo 1,2026-01-26 13:55:12,2026-02-15 20:55:12,cerrado,1,media
10926,16867,2,4,Caso 10926 asociado a motivo 4,2026-01-26 10:44:51,2026-02-09 12:44:51,cerrado,1,baja
10927,18770,3,8,Caso 10927 asociado a motivo 8,2026-01-04 08:35:19,2026-01-07 09:35:19,cerrado,1,baja
10928,16930,1,1,Caso 10928 asociado a motivo 1,2025-11-10 15:15:35,2025-11-10 20:15:35,cerrado,1,media
10929,10623,5,15,Caso 10929 asociado a motivo 15,2026-03-19 07:46:10,2026-03-23 14:46:10,cerrado,1,baja
10930,15021,2,6,Caso 10930 asociado a motivo 6,2026-03-05 13:02:10,2026-03-18 18:02:10,cerrado,0,media
10931,3008,3,8,Caso 10931 asociado a motivo 8,2026-04-07 14:15:55,2026-04-25 14:15:55,cerrado,1,media
10932,28349,5,13,Caso 10932 asociado a motivo 13,2025-11-17 07:11:53,,en_proceso,0,critica
10933,17865,3,7,Caso 10933 asociado a motivo 7,2025-11-07 21:47:34,2025-11-14 08:47:34,cerrado,0,media
10934,21149,2,6,Caso 10934 asociado a motivo 6,2025-11-26 11:25:59,,en_proceso,0,alta
10935,11110,3,7,Caso 10935 asociado a motivo 7,2026-03-12 11:14:18,2026-03-31 19:14:18,cerrado,1,baja
10936,21161,1,1,Caso 10936 asociado a motivo 1,2026-03-04 16:50:13,,en_proceso,0,media
10937,23210,5,15,Caso 10937 asociado a motivo 15,2025-12-29 15:07:52,2026-01-18 00:07:52,cerrado,1,media
10938,28641,1,1,Caso 10938 asociado a motivo 1,2026-01-23 15:52:11,,en_proceso,0,baja
10939,17723,1,3,Caso 10939 asociado a motivo 3,2026-02-06 18:12:14,2026-02-17 18:12:14,cerrado,1,critica
10940,10519,1,2,Caso 10940 asociado a motivo 2,2026-01-26 11:01:41,2026-02-15 22:01:41,cerrado,1,alta
10941,17947,5,14,Caso 10941 asociado a motivo 14,2026-03-06 15:57:15,2026-03-09 17:57:15,cerrado,1,media
10942,18886,5,15,Caso 10942 asociado a motivo 15,2025-12-03 15:46:53,2025-12-13 01:46:53,cerrado,0,baja
10943,2801,3,8,Caso 10943 asociado a motivo 8,2025-11-26 11:00:18,2025-11-28 16:00:18,cerrado,0,baja
10944,21485,2,5,Caso 10944 asociado a motivo 5,2025-12-24 19:00:56,,en_proceso,0,alta
10945,9383,4,11,Caso 10945 asociado a motivo 11,2026-02-06 17:54:20,2026-02-25 20:54:20,cerrado,1,media
10946,16387,3,8,Caso 10946 asociado a motivo 8,2026-02-20 07:08:40,2026-02-26 14:08:40,cerrado,1,baja
10947,24720,5,13,Caso 10947 asociado a motivo 13,2025-11-12 15:18:31,2025-11-22 19:18:31,cerrado,1,baja
10948,24897,2,4,Caso 10948 asociado a motivo 4,2025-12-10 10:55:27,,en_proceso,0,baja
10949,25929,3,7,Caso 10949 asociado a motivo 7,2026-03-04 12:44:37,2026-03-08 21:44:37,cerrado,0,baja
10950,29066,5,15,Caso 10950 asociado a motivo 15,2026-02-23 09:19:29,2026-03-03 12:19:29,cerrado,1,media
