id_encuesta,id_llamada,id_cliente,calificacion,comentario,fecha_encuesta
15231,47284,4895,3,,2026-02-06 05:10:38
15232,113528,13558,3,Se requiere seguimiento,2026-04-08 20:20:21
15233,111302,21910,4,Muy buena experiencia,2025-12-03 13:53:54
15234,44673,2566,2,,2026-03-02 10:31:09
15235,105159,11489,3,Tiempo de espera alto,2026-02-18 23:40:03
15236,117792,9427,4,,2026-01-17 09:55:20
15237,106518,1324,5,Buena atencion,2026-04-09 01:18:18
15238,66597,3337,4,Atencion rapida,2026-03-04 00:36:02
15239,33945,22729,4,Proceso claro,2026-01-10 20:43:43
15240,52296,29603,2,Servicio regular,2026-04-06 05:20:33
15241,45655,929,2,,2025-10-22 15:40:41
15242,31942,11982,5,Servicio regular,2025-10-20 17:58:02
15243,78718,21434,4,,2026-01-21 07:19:47
15244,54196,26642,4,,2026-01-27 23:53:51
15245,115990,1528,4,No solucionaron del todo,2026-02-19 02:41:20
15246,88972,7210,5,Muy buena experiencia,2025-10-20 10:37:08
15247,71621,28965,4,Caso resuelto,2025-12-04 14:35:27
15248,68242,24850,3,Tiempo de espera alto,2026-01-06 04:07:59
15249,45147,15525,3,,2026-01-23 04:19:26
15250,73418,27188,4,Caso resuelto,2025-11-25 23:47:13
15251,8648,9279,3,,2026-02-05 02:11:38
15252,3653,25673,4,,2025-10-23 10:24:50
15253,104174,8010,4,Esperaba mas,2026-01-21 05:35:37
15254,35228,8696,4,,2026-01-16 07:34:45
15255,34303,16489,4,Proceso claro,2025-12-05 01:08:44
15256,90332,15372,4,Muy buena experiencia,2026-03-01 02:21:24
15257,119004,13377,3,,2026-03-07 00:56:43
15258,117588,8233,3,Quedo pendiente,2026-01-26 03:54:57
15259,26199,3549,2,,2025-12-06 18:53:49
15260,50631,23113,5,Caso resuelto,2025-12-30 03:19:31
15261,22631,18140,4,Asesor amable,2026-04-10 19:24:03
15262,48219,17956,3,Atencion rapida,2026-01-18 08:50:39
15263,23851,20754,2,Caso resuelto,2025-11-28 03:01:49
15264,35158,25176,2,,2026-04-06 00:06:10
15265,107693,17086,2,Esperaba mas,2025-10-16 12:51:12
15266,26598,20563,2,Se requiere seguimiento,2025-12-05 21:31:18
15267,77217,12005,4,Esperaba mas,2026-02-10 13:55:14
15268,1632,28006,4,Buena atencion,2026-04-12 15:38:08
15269,55164,25883,3,Caso resuelto,2026-02-04 15:30:17
15270,112326,1153,4,Quedo pendiente,2025-11-30 09:41:18
15271,123505,4760,3,Caso resuelto,2025-12-01 12:44:34
15272,78972,29231,2,Proceso claro,2025-11-26 15:42:07
15273,24345,18377,3,Atencion rapida,2026-04-10 18:25:58
15274,5731,19047,4,,2025-12-19 13:12:05
15275,82944,22663,3,Buena atencion,2026-03-20 07:57:58
15276,7443,25385,3,,2025-11-24 21:04:28
15277,103559,8964,4,Se requiere seguimiento,2026-03-03 16:41:03
15278,59704,17605,4,,2026-03-02 01:41:18
15279,125193,19861,4,Proceso claro,2026-01-23 00:05:38
15280,24522,26925,3,Tiempo de espera alto,2025-11-30 19:44:31
15281,26084,16853,4,No solucionaron del todo,2026-03-25 07:58:43
15282,57821,18219,3,Caso resuelto,2026-03-26 19:44:47
15283,87842,13927,4,Tiempo de espera alto,2026-03-31 21:58:40
15284,6492,8248,4,Servicio regular,2026-03-27 22:21:05
15285,25545,12628,5,Esperaba mas,2025-11-24 16:49:04
15286,102342,18165,3,Buena atencion,2026-03-24 01:24:45
15287,37032,23875,2,Tiempo de espera alto,2026-01-20 16:02:22
15288,12678,6225,3,Esperaba mas,2025-11-09 04:41:35
15289,102984,13657,4,Atencion rapida,2025-11-13 19:37:41
15290,54531,12729,5,,2025-12-07 21:16:24
15291,125538,11525,3,,2026-02-14 19:19:35
15292,38954,15573,3,,2026-03-10 02:50:10
15293,112277,2077,3,,2025-10-18 15:54:39
15294,102904,21068,3,Se requiere seguimiento,2025-10-24 08:40:35
15295,84195,6173,4,,2026-01-31 04:36:16
15296,84609,11040,4,Caso resuelto,2026-04-09 17:09:31
15297,88566,11546,3,,2025-11-01 12:28:13
15298,32154,2077,5,,2026-02-25 20:22:55
15299,64356,8743,3,Se requiere seguimiento,2026-01-29 02:36:06
15300,92178,23757,4,Asesor amable,2026-02-11 17:21:48
15301,90223,20488,4,Buena atencion,2025-11-02 17:23:28
15302,121015,1032,4,,2025-11-07 01:15:12
15303,81060,1921,5,No solucionaron del todo,2025-10-30 16:39:34
15304,106818,459,3,,2026-02-09 13:06:27
15305,124495,29859,4,Se requiere seguimiento,2025-12-15 11:58:11
15306,104565,11764,3,Caso resuelto,2026-03-25 16:25:33
15307,125722,19298,4,,2026-01-07 16:34:01
15308,81823,1751,4,,2026-02-06 06:42:19
15309,77416,5723,4,Atencion rapida,2026-01-26 01:24:15
15310,117637,9582,4,,2026-03-03 05:55:21
15311,59613,24826,4,Esperaba mas,2026-01-27 09:42:09
15312,99294,13057,3,Quedo pendiente,2025-11-02 10:47:56
15313,13641,5238,3,,2026-01-01 11:19:34
15314,59160,28337,4,Servicio regular,2026-01-24 20:16:15
15315,2049,23803,4,Esperaba mas,2026-04-11 07:10:47
15316,87342,8335,4,Buena atencion,2026-01-29 08:31:23
15317,39087,11004,4,,2026-02-10 20:55:28
15318,112512,19539,3,,2025-11-10 23:28:08
15319,30430,2091,2,,2025-12-16 19:52:49
15320,47127,16628,1,,2026-03-20 23:12:39
15321,40487,28467,3,,2026-03-14 09:20:45
15322,118845,6799,5,Buena atencion,2026-02-03 22:15:51
15323,73478,25975,3,,2026-01-13 14:27:11
15324,60080,12876,4,Buena atencion,2026-03-09 09:29:25
15325,86813,5734,5,Buena atencion,2026-04-03 20:15:35
15326,11426,26060,3,Caso resuelto,2025-11-12 05:19:02
15327,19947,9849,4,Asesor amable,2025-11-16 23:03:02
15328,8566,16729,2,Caso resuelto,2026-04-03 13:15:24
15329,987,26420,4,Muy buena experiencia,2025-11-26 11:35:21
15330,18179,12925,3,Quedo pendiente,2025-12-01 17:32:51
15331,90204,10670,3,Proceso claro,2026-03-15 00:51:14
15332,29285,14194,2,Asesor amable,2026-01-26 21:56:42
15333,112958,10658,4,,2026-01-31 11:30:45
15334,37832,17221,2,,2025-12-04 22:37:36
15335,60525,10642,4,,2025-11-05 07:08:43
15336,99420,11086,4,,2026-02-07 12:05:05
15337,36785,27863,3,Se requiere seguimiento,2026-01-25 11:53:49
15338,121298,27329,4,,2025-12-03 17:26:07
15339,50202,3689,4,,2025-12-16 06:02:50
15340,125217,9951,3,Buena atencion,2026-01-21 09:32:35
15341,46500,21950,2,,2025-12-04 13:11:31
15342,37535,4724,4,,2026-03-11 06:15:34
15343,80048,10277,4,Quedo pendiente,2025-12-15 02:06:36
15344,61671,9357,4,Muy buena experiencia,2025-11-12 00:15:39
15345,120025,15439,3,Buena atencion,2025-12-11 03:01:08
15346,70151,12882,4,,2026-02-27 04:26:46
15347,49276,5753,2,Muy buena experiencia,2025-11-17 22:37:47
15348,51362,22962,3,,2026-01-21 12:11:58
15349,46917,6257,3,Quedo pendiente,2025-12-23 02:38:37
15350,99995,12335,4,Esperaba mas,2026-03-06 23:59:57
15351,108516,10753,3,,2026-03-26 16:35:21
15352,1862,8143,3,Atencion rapida,2025-12-18 05:27:12
15353,66908,5255,4,,2025-10-29 09:38:43
15354,94830,27136,4,Asesor amable,2025-12-05 00:21:23
15355,91618,9129,4,Asesor amable,2026-02-03 01:43:17
15356,122346,2311,3,,2026-01-09 09:43:36
15357,123071,25238,2,,2025-10-27 03:55:56
15358,27372,18358,5,Se requiere seguimiento,2026-03-07 07:07:39
15359,114378,20992,5,Se requiere seguimiento,2026-01-25 01:56:12
15360,34445,19271,2,Se requiere seguimiento,2026-01-10 06:05:42
15361,92325,4417,4,Muy buena experiencia,2026-02-20 04:48:28
15362,10358,5297,4,,2025-11-01 16:47:04
15363,49013,7012,5,,2026-04-02 03:32:18
15364,78773,2547,4,,2025-12-24 04:19:27
15365,22125,3322,2,Atencion rapida,2025-12-27 20:04:53
15366,94235,21832,5,Muy buena experiencia,2026-03-19 06:13:55
15367,66119,6461,3,Quedo pendiente,2026-03-12 03:37:47
15368,117478,29659,4,Atencion rapida,2026-03-12 13:37:19
15369,87606,24446,4,Se requiere seguimiento,2025-12-10 20:06:20
15370,89963,10326,3,Atencion rapida,2026-04-05 02:18:32
15371,35362,15518,4,,2025-10-29 20:26:19
15372,98014,9811,3,Asesor amable,2025-10-27 22:39:00
15373,26089,21798,5,Esperaba mas,2026-03-25 23:06:14
15374,2297,5451,2,Servicio regular,2026-01-04 11:28:16
15375,121381,22314,4,Caso resuelto,2025-11-29 09:56:08
15376,29197,14891,5,Quedo pendiente,2025-10-31 22:36:06
15377,85641,1006,2,Buena atencion,2026-02-14 19:29:43
15378,100776,11931,4,Asesor amable,2026-03-25 04:44:11
15379,10955,26867,3,Servicio regular,2026-04-24 11:48:40
15380,10280,6664,3,,2026-04-01 05:06:20
15381,95731,9824,4,Caso resuelto,2026-03-16 13:08:17
15382,50894,21642,3,,2026-02-13 08:40:05
15383,72113,1337,5,Quedo pendiente,2026-04-08 01:54:52
15384,37390,6474,5,,2025-11-10 00:11:28
15385,96229,21302,4,Muy buena experiencia,2025-10-19 19:38:51
15386,93848,23547,4,,2026-04-09 11:42:54
15387,121118,14132,3,,2025-12-26 16:59:53
15388,36332,21121,4,Servicio regular,2026-04-06 16:16:37
15389,186,23819,1,Muy buena experiencia,2025-11-16 13:50:54
15390,87812,16508,4,,2026-02-06 17:20:18
15391,40310,23214,5,,2025-11-01 04:42:01
15392,74731,12208,5,,2026-01-21 06:46:00
15393,85406,21192,3,Muy buena experiencia,2025-11-09 20:57:45
15394,99156,19243,4,Muy buena experiencia,2026-02-22 22:12:08
15395,1844,393,3,Buena atencion,2026-01-13 15:45:48
15396,83572,18298,4,Caso resuelto,2026-01-17 18:16:01
15397,108077,23391,3,,2025-10-23 05:22:19
15398,20475,5053,3,No solucionaron del todo,2026-01-17 06:23:27
15399,29205,26489,2,Tiempo de espera alto,2026-02-05 01:01:30
15400,1423,21991,3,,2025-10-31 03:48:05
15401,111952,9319,3,,2026-02-26 15:49:37
15402,64355,14618,3,No solucionaron del todo,2026-01-19 19:22:05
15403,37585,5999,5,,2026-03-09 01:50:44
15404,32656,12841,4,Asesor amable,2025-12-22 16:45:59
15405,52765,24064,3,,2025-12-23 05:46:54
15406,43704,1271,3,Tiempo de espera alto,2025-11-04 15:37:08
15407,10512,29128,4,Muy buena experiencia,2025-10-31 21:21:22
15408,60283,9069,5,Asesor amable,2026-02-04 07:15:25
15409,33965,24060,3,Muy buena experiencia,2026-03-13 14:57:44
15410,37019,29127,2,Esperaba mas,2025-12-04 02:30:34
15411,5536,6961,5,,2025-12-30 01:42:21
15412,43879,18918,5,Muy buena experiencia,2025-10-23 23:36:38
15413,92251,23917,4,,2026-02-17 06:18:43
15414,66057,6019,4,Buena atencion,2025-12-12 19:00:35
15415,20012,21521,4,,2026-02-06 04:00:58
15416,43886,11267,3,Esperaba mas,2025-11-19 10:12:28
15417,13642,13554,2,Quedo pendiente,2025-12-13 05:46:00
15418,53038,17318,3,,2025-11-13 00:19:41
15419,52700,11390,5,Servicio regular,2026-01-05 22:16:57
15420,47485,28635,4,Se requiere seguimiento,2026-02-16 21:29:59
15421,122485,23613,4,,2025-11-26 22:52:09
15422,78465,14593,5,Asesor amable,2025-11-30 22:46:03
15423,75298,526,4,Asesor amable,2026-02-17 22:58:12
15424,114870,16995,5,Proceso claro,2025-10-29 02:01:35
15425,43674,10811,5,,2026-01-02 09:10:36
15426,45019,1659,3,No solucionaron del todo,2025-12-23 05:40:12
15427,77371,2182,4,,2025-11-16 06:44:26
15428,44093,15570,5,Caso resuelto,2026-02-10 06:30:16
15429,70116,4860,5,Tiempo de espera alto,2025-11-21 01:07:51
15430,42529,11854,2,,2026-02-13 14:20:40
15431,120201,19645,3,Caso resuelto,2025-11-16 12:55:21
15432,58856,4831,4,Caso resuelto,2025-12-17 11:49:34
15433,42924,5748,2,,2025-12-24 18:43:38
15434,88736,23578,5,Tiempo de espera alto,2025-11-03 05:19:35
15435,36638,21576,2,,2026-04-08 04:45:18
15436,124778,20463,3,,2026-03-01 10:07:35
15437,41354,6137,3,,2026-01-07 05:05:56
15438,52310,25933,3,Proceso claro,2025-10-22 09:45:06
15439,28813,16267,1,Atencion rapida,2026-04-09 15:48:32
15440,68117,26059,4,,2026-03-04 08:46:48
15441,13028,1095,2,No solucionaron del todo,2026-03-09 21:26:56
15442,89652,25778,3,,2026-01-15 19:14:48
15443,36722,14401,3,,2025-12-31 20:11:45
15444,94888,22093,2,Servicio regular,2025-12-16 13:17:30
15445,4990,19930,2,,2025-12-02 16:53:27
15446,111158,16193,4,Buena atencion,2026-03-07 12:46:00
15447,124560,19337,2,Buena atencion,2025-12-14 14:39:05
15448,582,2743,4,Proceso claro,2025-12-22 10:42:07
15449,98697,19803,4,Asesor amable,2025-11-21 07:09:37
15450,46718,13615,2,Se requiere seguimiento,2025-12-17 10:00:11
15451,26360,13968,2,No solucionaron del todo,2026-01-18 00:35:41
15452,82297,2363,4,,2026-01-06 18:49:14
15453,39475,11824,3,Se requiere seguimiento,2026-04-09 04:12:45
15454,89881,23914,3,No solucionaron del todo,2025-10-18 04:33:13
15455,65757,28913,3,,2025-10-31 02:04:12
15456,104077,5835,2,No solucionaron del todo,2026-04-11 07:45:38
15457,18276,25308,2,Caso resuelto,2026-03-24 01:08:44
15458,74983,19718,4,Muy buena experiencia,2025-11-26 05:20:58
15459,51793,11920,3,,2026-04-02 09:41:20
15460,22920,7503,1,Quedo pendiente,2025-11-15 19:30:27
15461,57509,20336,5,Tiempo de espera alto,2026-01-05 09:11:53
15462,31419,3754,2,Tiempo de espera alto,2026-01-27 10:52:54
15463,51498,18149,4,,2025-12-25 21:30:42
15464,112315,10882,4,Atencion rapida,2026-03-27 03:58:04
15465,76379,22420,4,Asesor amable,2026-01-17 21:29:09
15466,38609,28364,4,,2026-01-17 00:51:48
15467,122689,8227,3,Atencion rapida,2025-12-15 17:26:48
15468,102754,13945,5,,2026-04-09 12:56:23
15469,18367,9850,3,Atencion rapida,2025-12-20 23:11:10
15470,83542,28051,5,,2026-01-02 10:46:26
15471,48519,9706,5,Atencion rapida,2025-11-01 17:47:58
15472,10571,18645,4,,2025-11-29 23:55:25
15473,99154,8867,4,Esperaba mas,2026-02-25 03:28:26
15474,55539,15498,3,No solucionaron del todo,2026-01-29 13:28:16
15475,12967,21298,2,Proceso claro,2025-12-04 02:39:59
15476,20546,20771,5,,2026-02-04 17:33:50
15477,45933,11767,3,Atencion rapida,2025-10-27 02:35:46
15478,37896,6236,3,Caso resuelto,2026-04-06 03:28:34
15479,118072,14537,3,Se requiere seguimiento,2025-12-06 17:31:28
15480,77795,8961,3,Quedo pendiente,2025-12-12 17:56:29
15481,57949,25843,5,Servicio regular,2025-11-06 13:53:26
15482,73318,7246,4,,2025-10-17 01:05:23
15483,874,14609,5,Esperaba mas,2026-01-10 21:17:20
15484,112208,3598,5,Quedo pendiente,2026-03-11 01:40:48
15485,115186,10014,4,,2025-12-03 06:10:52
15486,18228,18465,4,Servicio regular,2026-04-05 04:54:15
15487,47094,7164,2,Caso resuelto,2025-11-11 17:24:34
15488,9109,24039,5,Se requiere seguimiento,2025-11-30 08:58:31
15489,113527,21227,3,Atencion rapida,2025-12-05 07:15:50
15490,13417,4617,3,,2026-04-02 17:33:47
15491,117667,23114,5,No solucionaron del todo,2026-03-30 15:00:52
15492,79636,10189,5,Caso resuelto,2026-03-25 19:38:35
15493,36162,3543,5,No solucionaron del todo,2025-12-02 17:02:26
15494,38102,20551,5,,2026-03-03 14:38:27
15495,91519,4543,4,,2026-01-22 17:25:00
15496,2997,27175,2,Se requiere seguimiento,2025-11-02 10:22:32
15497,102254,7773,4,,2026-02-26 00:36:38
15498,44873,20925,2,Proceso claro,2025-11-20 15:47:26
15499,78841,9207,4,Muy buena experiencia,2026-04-09 23:59:26
15500,9766,27218,3,,2026-01-03 16:35:55
15501,111185,12891,4,Proceso claro,2026-04-06 14:37:28
15502,57691,17359,3,Buena atencion,2026-01-19 00:48:21
15503,100291,19482,4,Atencion rapida,2025-12-04 23:41:58
15504,75578,1742,4,Tiempo de espera alto,2026-02-23 20:21:18
15505,125301,18166,4,Buena atencion,2026-03-19 06:28:25
15506,78750,4797,4,Caso resuelto,2025-11-13 08:09:12
15507,17127,19403,3,,2025-11-26 14:42:34
15508,22959,20110,3,Esperaba mas,2025-12-19 06:18:55
15509,12460,18597,2,Quedo pendiente,2025-12-27 03:39:31
15510,71496,28413,3,Muy buena experiencia,2026-02-26 05:07:59
15511,35718,3895,4,,2026-03-09 20:53:13
15512,121710,21721,5,Muy buena experiencia,2025-12-24 21:02:54
15513,77933,28797,3,,2026-03-22 12:46:56
15514,31776,11467,5,Tiempo de espera alto,2026-04-17 07:25:34
15515,96763,10749,4,Muy buena experiencia,2025-11-29 02:06:24
15516,103998,10276,5,Atencion rapida,2026-03-17 01:06:36
15517,75851,3460,2,Servicio regular,2026-01-30 11:53:38
15518,69014,12425,2,Servicio regular,2026-04-01 20:49:42
15519,95453,12092,3,Atencion rapida,2026-03-17 09:17:31
15520,55864,541,5,,2026-04-06 23:55:09
15521,63136,6812,4,,2026-03-17 20:01:44
15522,33714,12852,1,Caso resuelto,2026-01-21 10:18:46
15523,74075,15929,4,Caso resuelto,2026-04-09 07:54:01
15524,37825,4289,3,Caso resuelto,2026-02-09 14:09:36
15525,16827,14653,3,Servicio regular,2026-03-07 20:52:59
15526,68630,19714,3,Buena atencion,2025-12-26 16:13:03
15527,47740,12843,5,Quedo pendiente,2026-02-14 06:36:27
15528,82516,17683,4,Asesor amable,2025-12-27 13:27:13
15529,12412,1039,5,,2026-02-13 08:17:20
15530,71262,15913,4,Muy buena experiencia,2026-04-02 05:45:38
15531,90975,19471,5,Servicio regular,2025-11-23 10:28:11
15532,23889,25562,3,Quedo pendiente,2025-12-10 13:16:55
15533,595,14273,3,Proceso claro,2025-12-26 00:53:38
15534,104071,3409,2,Se requiere seguimiento,2025-10-22 05:25:28
15535,8492,1671,4,,2026-04-01 19:08:14
15536,32822,15798,3,,2025-11-08 17:20:41
15537,115384,21241,3,,2026-03-12 03:46:50
15538,35066,29668,4,,2026-01-08 08:18:37
15539,16754,25295,3,Servicio regular,2026-01-26 22:47:24
15540,58508,25077,4,,2025-12-13 06:08:38
15541,96863,22612,4,,2026-02-14 16:53:49
15542,37887,25311,4,Caso resuelto,2026-01-09 23:20:10
15543,27506,12648,5,Atencion rapida,2025-11-30 02:40:01
15544,123140,24432,3,No solucionaron del todo,2025-12-11 11:47:52
15545,81852,29435,4,Atencion rapida,2026-01-16 14:59:44
15546,96703,13935,2,Servicio regular,2026-03-10 19:40:51
15547,13860,20695,4,Tiempo de espera alto,2026-03-26 18:16:32
15548,9852,548,4,Atencion rapida,2025-12-11 00:30:11
15549,113132,9734,5,Esperaba mas,2026-01-22 18:54:27
15550,16117,28528,3,,2026-01-11 05:49:29
15551,53742,4728,3,,2025-10-26 22:28:08
15552,37513,15220,2,Muy buena experiencia,2025-11-05 18:37:12
15553,56994,5840,3,,2026-01-30 15:02:32
15554,28543,18125,3,Asesor amable,2026-04-10 19:07:40
15555,13737,803,4,Atencion rapida,2026-02-05 16:43:51
15556,98971,8746,2,,2026-03-03 04:56:29
15557,114581,6498,3,Tiempo de espera alto,2026-01-09 14:34:57
15558,89924,26388,4,Muy buena experiencia,2026-01-25 00:33:05
15559,9587,23593,2,Proceso claro,2025-12-27 04:49:58
15560,27065,17742,4,,2026-01-17 15:57:03
15561,101195,2169,2,Tiempo de espera alto,2025-12-18 16:06:16
15562,117141,21470,5,Quedo pendiente,2025-12-11 15:46:25
15563,2130,27109,4,Buena atencion,2025-12-19 13:21:08
15564,25866,27632,4,Atencion rapida,2025-11-27 21:42:04
15565,80731,5528,3,Caso resuelto,2025-11-13 20:45:17
15566,110967,21621,5,,2025-11-15 09:31:49
15567,5794,8711,4,Muy buena experiencia,2026-03-12 13:23:56
15568,27157,18531,2,Se requiere seguimiento,2026-02-21 15:20:51
15569,20605,29312,5,,2025-12-12 10:21:42
15570,109657,16785,5,,2025-12-30 14:44:46
15571,15578,5476,2,,2025-11-16 16:58:27
15572,100297,17024,4,Asesor amable,2026-01-07 07:13:43
15573,30047,29017,3,Buena atencion,2026-02-11 01:17:15
15574,29326,1051,4,Muy buena experiencia,2026-04-07 07:07:39
15575,21778,16028,4,,2025-12-18 14:25:24
15576,85035,3928,4,,2026-03-14 19:01:44
15577,46447,11953,2,Se requiere seguimiento,2026-01-08 00:57:32
15578,125273,11063,3,,2026-04-08 10:03:50
15579,3108,22825,4,Esperaba mas,2026-03-18 13:17:01
15580,6570,7926,4,Buena atencion,2026-01-25 07:22:55
15581,56644,7351,2,Esperaba mas,2026-02-08 11:06:05
15582,48982,23074,4,,2025-12-25 15:42:29
15583,33494,26104,5,Proceso claro,2025-11-19 00:36:00
15584,26185,19295,3,Muy buena experiencia,2025-12-16 12:37:20
15585,55534,5457,2,Muy buena experiencia,2026-03-28 16:09:23
15586,57280,3910,4,,2026-03-26 07:49:10
15587,59839,23336,4,Muy buena experiencia,2026-01-26 12:46:39
15588,18761,22879,4,Proceso claro,2026-03-23 06:33:36
15589,17196,16613,5,Proceso claro,2026-02-24 17:11:21
15590,113113,26206,3,Atencion rapida,2026-03-20 00:40:57
15591,84371,742,5,Proceso claro,2025-11-28 10:04:46
15592,66099,19432,4,,2026-03-22 08:21:07
15593,118148,9090,3,Servicio regular,2025-12-10 09:30:08
15594,12544,7698,2,No solucionaron del todo,2025-10-30 03:35:53
15595,117469,26310,4,Caso resuelto,2026-01-25 15:16:49
15596,91068,21780,3,Buena atencion,2026-02-10 17:44:06
15597,38961,20794,3,Muy buena experiencia,2025-12-21 22:30:57
15598,99572,6264,3,,2026-02-21 08:16:38
15599,65878,19490,3,Esperaba mas,2026-01-31 07:10:08
15600,113765,26158,3,Proceso claro,2025-11-20 15:44:49
15601,116412,29628,4,Tiempo de espera alto,2026-04-09 14:14:20
15602,57623,11872,4,Atencion rapida,2026-01-26 18:53:07
15603,11371,10133,3,,2026-03-26 08:10:22
15604,108547,6077,3,Se requiere seguimiento,2026-02-13 11:45:43
15605,80684,22998,5,Proceso claro,2026-03-16 12:49:49
15606,37500,9636,3,,2026-01-09 21:16:28
15607,13630,14490,4,Se requiere seguimiento,2026-01-12 12:17:22
15608,51256,11599,4,Esperaba mas,2025-11-23 18:03:17
15609,4749,3910,2,,2025-12-02 19:49:03
15610,1255,15593,5,Proceso claro,2026-03-26 03:44:29
15611,13997,6853,3,Se requiere seguimiento,2025-12-31 14:07:44
15612,53850,1605,5,,2025-11-05 10:29:55
15613,1643,29472,3,Atencion rapida,2026-01-16 16:10:44
15614,14590,18148,1,Muy buena experiencia,2025-12-21 23:07:28
15615,64855,1108,4,Esperaba mas,2026-02-22 05:50:42
15616,48336,24488,3,Tiempo de espera alto,2025-11-29 05:43:27
15617,116939,22563,4,Tiempo de espera alto,2026-02-07 02:58:43
15618,64685,5948,4,,2025-11-25 17:32:06
15619,18208,3891,3,,2026-02-01 03:37:52
15620,55088,12856,4,Caso resuelto,2026-03-07 09:42:38
15621,12199,9650,3,Servicio regular,2026-04-06 05:39:42
15622,108563,22356,3,Esperaba mas,2026-01-29 22:12:32
15623,45105,26407,5,Asesor amable,2026-03-29 12:08:28
15624,33059,7338,4,Caso resuelto,2025-11-22 04:04:45
15625,63209,19984,4,,2026-01-09 15:57:39
15626,103162,15088,2,,2026-02-22 17:52:27
15627,3409,4384,1,Muy buena experiencia,2026-01-29 10:52:27
15628,64344,13393,3,Asesor amable,2026-03-13 20:33:57
15629,100409,27558,3,Servicio regular,2025-11-21 02:53:48
15630,12153,15560,3,Asesor amable,2025-11-05 08:21:45
15631,25105,11057,4,Caso resuelto,2025-12-26 17:19:43
15632,105725,16125,2,Atencion rapida,2025-11-22 06:52:59
15633,8428,6454,4,Tiempo de espera alto,2025-12-03 07:52:08
15634,48600,7863,4,No solucionaron del todo,2026-02-28 02:03:38
15635,96951,3304,3,Esperaba mas,2026-02-12 23:03:37
15636,78574,4603,2,Quedo pendiente,2026-01-03 07:35:19
15637,40450,8321,4,Atencion rapida,2025-11-22 10:18:22
15638,13177,11450,4,,2025-12-21 21:57:06
15639,13565,18187,5,,2026-02-11 02:27:30
15640,62737,8448,4,Caso resuelto,2025-11-06 15:59:45
15641,43956,16524,4,Proceso claro,2026-01-18 13:24:55
15642,30705,28663,4,Buena atencion,2026-01-13 22:49:50
15643,116060,2603,4,Proceso claro,2026-01-01 15:45:23
15644,120181,11236,4,,2026-01-27 18:37:40
15645,16979,5552,4,,2025-10-19 07:10:51
15646,79478,10843,3,Tiempo de espera alto,2025-11-20 16:00:17
15647,51404,11322,4,Asesor amable,2026-02-13 22:07:15
15648,55250,6629,4,,2026-01-23 03:19:44
15649,73413,8649,4,Asesor amable,2025-11-04 04:59:35
15650,122276,26634,3,,2026-02-06 16:58:43
15651,36169,15415,3,,2026-01-15 04:19:39
15652,115343,7141,2,Se requiere seguimiento,2025-10-27 04:37:01
15653,89827,10761,3,Proceso claro,2025-12-31 23:05:13
15654,51669,26011,3,,2026-01-28 08:13:17
15655,39553,25176,2,,2025-12-07 01:54:52
15656,24557,16241,2,Quedo pendiente,2026-02-10 23:40:34
15657,91804,11315,5,Servicio regular,2026-03-12 16:26:37
15658,84109,27122,3,Asesor amable,2025-11-15 08:02:04
15659,50583,6866,4,,2025-12-01 09:46:09
15660,47902,13726,4,Esperaba mas,2026-04-08 17:46:31
15661,112789,21522,3,Esperaba mas,2025-11-29 23:22:07
15662,9441,13128,4,Servicio regular,2025-10-28 09:13:43
15663,97491,4088,5,,2025-12-17 19:26:06
15664,109878,8197,5,Proceso claro,2025-11-11 22:59:02
15665,32832,23973,3,,2026-03-28 01:36:28
15666,10809,16618,3,Buena atencion,2026-02-15 08:57:09
15667,67698,7032,4,,2026-04-09 03:44:12
15668,72721,8438,5,,2025-12-25 13:35:32
15669,92115,28639,4,Atencion rapida,2025-12-22 12:36:58
15670,105897,11885,4,Esperaba mas,2026-02-06 01:24:27
15671,72199,9582,3,Atencion rapida,2026-01-01 04:42:18
15672,121215,1892,5,No solucionaron del todo,2026-04-05 21:27:13
15673,124982,4945,3,Proceso claro,2026-01-17 03:06:29
15674,36518,5998,4,Quedo pendiente,2025-11-09 20:49:42
15675,103346,11145,3,Servicio regular,2025-11-15 05:48:22
15676,23637,1623,3,Tiempo de espera alto,2025-11-25 16:40:29
15677,19894,16141,4,No solucionaron del todo,2025-11-28 09:35:33
15678,84990,20873,4,Caso resuelto,2026-01-02 22:05:28
15679,47944,5724,4,,2025-11-07 16:52:02
15680,120973,5123,4,Esperaba mas,2025-12-05 13:47:10
15681,31888,905,3,Servicio regular,2026-04-11 18:41:57
15682,61020,18582,4,,2026-02-13 20:09:32
15683,103752,25833,4,,2026-02-06 05:55:05
15684,97614,29426,4,Proceso claro,2026-03-11 04:12:54
15685,35936,20372,4,Servicio regular,2026-01-06 03:26:57
15686,54867,7627,2,Caso resuelto,2026-04-19 01:43:56
15687,73389,26237,3,,2025-12-16 22:58:42
15688,108692,19039,4,,2025-12-05 01:42:25
15689,103692,16401,4,,2026-03-08 01:02:34
15690,81720,10139,3,Se requiere seguimiento,2025-11-03 22:57:16
15691,68173,10310,4,,2025-12-14 08:38:26
15692,19500,1723,5,,2026-03-06 04:18:01
15693,44693,4577,4,No solucionaron del todo,2026-04-18 08:12:54
15694,34528,10432,2,,2026-03-28 04:31:26
15695,122508,4783,4,,2026-04-12 10:44:20
15696,94074,8977,5,Tiempo de espera alto,2026-02-13 22:30:46
