id_producto_cliente,id_cliente,nombre_producto_servicio,categoria,fecha_adquisicion,estado_producto
109664,69095,plan_empresarial,empresa,2025-06-19,activo
109665,69096,television,hogar,2024-09-19,activo
109666,69096,seguro_dispositivo,adicional,2025-06-08,activo
109667,69097,soporte_premium,servicio,2026-04-25,activo
109668,69098,television,hogar,2025-11-25,activo
109669,69099,television,hogar,2026-02-10,activo
109670,69100,seguro_dispositivo,adicional,2026-05-20,activo
109671,69100,internet_hogar,hogar,2024-06-30,suspendido
109672,69101,television,hogar,2024-08-26,cancelado
109673,69102,television,hogar,2025-06-11,activo
109674,69102,internet_hogar,hogar,2024-03-03,activo
109675,69102,streaming_bundle,adicional,2025-07-21,activo
109676,69103,internet_hogar,hogar,2024-09-18,activo
109677,69104,plan_movil,movil,2025-12-09,activo
109678,69105,internet_hogar,hogar,2026-05-12,activo
109679,69106,streaming_bundle,adicional,2025-11-09,activo
109680,69107,soporte_premium,servicio,2025-12-26,activo
109681,69107,seguro_dispositivo,adicional,2024-12-24,cancelado
109682,69107,plan_empresarial,empresa,2026-02-05,cancelado
109683,69108,streaming_bundle,adicional,2024-06-22,activo
109684,69108,soporte_premium,servicio,2025-12-20,activo
109685,69108,plan_empresarial,empresa,2025-08-16,activo
109686,69109,television,hogar,2025-12-26,activo
109687,69110,internet_hogar,hogar,2025-08-02,suspendido
109688,69111,television,hogar,2024-09-17,activo
109689,69111,internet_hogar,hogar,2025-05-06,activo
109690,69112,television,hogar,2024-09-15,activo
109691,69112,internet_hogar,hogar,2025-04-15,activo
109692,69112,plan_movil,movil,2024-11-27,activo
109693,69113,television,hogar,2024-05-01,activo
109694,69114,streaming_bundle,adicional,2025-11-22,cancelado
109695,69114,plan_movil,movil,2025-01-18,activo
109696,69115,soporte_premium,servicio,2025-11-30,activo
109697,69116,plan_empresarial,empresa,2024-07-30,activo
109698,69117,television,hogar,2025-05-05,activo
109699,69117,plan_movil,movil,2025-10-22,activo
109700,69118,plan_empresarial,empresa,2024-02-21,activo
109701,69118,plan_movil,movil,2024-11-20,activo
109702,69119,seguro_dispositivo,adicional,2024-11-28,activo
109703,69120,television,hogar,2024-12-18,activo
109704,69120,plan_movil,movil,2024-09-03,activo
109705,69121,internet_hogar,hogar,2024-09-03,suspendido
109706,69121,television,hogar,2026-02-06,activo
109707,69122,television,hogar,2024-10-30,activo
109708,69123,streaming_bundle,adicional,2025-10-22,activo
109709,69123,internet_hogar,hogar,2024-04-10,activo
109710,69124,plan_empresarial,empresa,2024-07-14,activo
109711,69125,seguro_dispositivo,adicional,2024-09-29,activo
109712,69126,television,hogar,2025-07-13,activo
109713,69126,soporte_premium,servicio,2025-02-10,activo
109714,69127,soporte_premium,servicio,2025-11-28,activo
109715,69127,seguro_dispositivo,adicional,2025-03-19,cancelado
109716,69128,plan_movil,movil,2026-02-09,activo
109717,69129,seguro_dispositivo,adicional,2025-09-19,activo
109718,69130,internet_hogar,hogar,2025-12-22,activo
109719,69131,plan_empresarial,empresa,2025-07-01,cancelado
109720,69131,soporte_premium,servicio,2025-09-13,suspendido
109721,69132,television,hogar,2026-01-12,activo
109722,69133,plan_movil,movil,2024-03-06,activo
109723,69134,plan_empresarial,empresa,2024-02-20,suspendido
109724,69135,streaming_bundle,adicional,2025-11-04,cancelado
109725,69136,seguro_dispositivo,adicional,2024-11-11,activo
109726,69136,streaming_bundle,adicional,2025-02-20,cancelado
109727,69137,streaming_bundle,adicional,2026-04-21,suspendido
109728,69138,plan_empresarial,empresa,2025-11-26,activo
109729,69138,soporte_premium,servicio,2024-08-05,activo
109730,69138,seguro_dispositivo,adicional,2025-09-20,activo
109731,69139,plan_empresarial,empresa,2026-04-28,activo
109732,69140,seguro_dispositivo,adicional,2024-03-07,activo
109733,69141,soporte_premium,servicio,2024-07-30,activo
109734,69141,seguro_dispositivo,adicional,2025-02-22,activo
109735,69142,seguro_dispositivo,adicional,2024-02-11,suspendido
109736,69143,seguro_dispositivo,adicional,2024-03-12,cancelado
109737,69144,streaming_bundle,adicional,2024-06-25,activo
109738,69145,internet_hogar,hogar,2025-09-03,suspendido
109739,69146,streaming_bundle,adicional,2024-07-10,suspendido
109740,69146,plan_empresarial,empresa,2025-09-03,activo
109741,69147,seguro_dispositivo,adicional,2024-10-10,activo
109742,69148,plan_empresarial,empresa,2025-10-19,activo
109743,69149,streaming_bundle,adicional,2024-08-10,cancelado
109744,69149,television,hogar,2025-07-13,activo
109745,69150,internet_hogar,hogar,2024-07-27,activo
109746,69150,seguro_dispositivo,adicional,2025-10-01,activo
109747,69151,seguro_dispositivo,adicional,2024-12-02,activo
109748,69152,plan_movil,movil,2025-07-16,activo
109749,69152,soporte_premium,servicio,2024-06-13,suspendido
109750,69153,seguro_dispositivo,adicional,2025-06-23,activo
109751,69154,seguro_dispositivo,adicional,2025-09-03,activo
109752,69154,plan_movil,movil,2024-04-25,activo
109753,69155,television,hogar,2024-10-18,activo
109754,69156,internet_hogar,hogar,2024-06-07,activo
109755,69157,internet_hogar,hogar,2025-04-24,activo
109756,69158,soporte_premium,servicio,2025-11-11,activo
109757,69158,plan_empresarial,empresa,2026-05-12,activo
109758,69159,plan_empresarial,empresa,2026-04-13,activo
109759,69159,plan_movil,movil,2024-07-31,activo
109760,69159,seguro_dispositivo,adicional,2024-11-24,activo
109761,69159,streaming_bundle,adicional,2025-03-21,activo
109762,69160,soporte_premium,servicio,2024-12-17,cancelado
109763,69161,soporte_premium,servicio,2025-11-23,activo
109764,69161,streaming_bundle,adicional,2025-04-26,activo
109765,69161,internet_hogar,hogar,2026-04-11,activo
109766,69162,plan_empresarial,empresa,2024-02-28,activo
109767,69163,streaming_bundle,adicional,2025-01-18,cancelado
109768,69163,internet_hogar,hogar,2024-07-17,activo
109769,69164,television,hogar,2025-11-27,activo
109770,69165,soporte_premium,servicio,2026-04-06,activo
109771,69165,plan_empresarial,empresa,2024-11-07,activo
109772,69166,television,hogar,2024-02-03,activo
109773,69166,seguro_dispositivo,adicional,2025-01-08,activo
109774,69167,seguro_dispositivo,adicional,2024-09-21,activo
109775,69168,plan_empresarial,empresa,2026-01-31,activo
109776,69168,plan_movil,movil,2024-01-22,activo
109777,69169,seguro_dispositivo,adicional,2024-06-11,activo
109778,69170,soporte_premium,servicio,2026-05-10,activo
109779,69171,seguro_dispositivo,adicional,2025-07-07,cancelado
109780,69171,plan_empresarial,empresa,2025-05-22,activo
109781,69172,soporte_premium,servicio,2025-12-16,activo
109782,69173,internet_hogar,hogar,2026-01-09,suspendido
109783,69174,soporte_premium,servicio,2024-12-03,activo
109784,69175,seguro_dispositivo,adicional,2024-12-08,activo
109785,69176,television,hogar,2026-05-08,activo
109786,69176,plan_movil,movil,2025-05-10,activo
109787,69177,internet_hogar,hogar,2024-10-21,activo
109788,69177,seguro_dispositivo,adicional,2024-10-26,activo
109789,69178,internet_hogar,hogar,2024-03-07,activo
109790,69179,seguro_dispositivo,adicional,2025-02-18,activo
109791,69180,plan_empresarial,empresa,2024-02-09,cancelado
109792,69181,soporte_premium,servicio,2024-07-11,cancelado
109793,69182,internet_hogar,hogar,2024-01-31,activo
109794,69182,television,hogar,2024-04-15,activo
109795,69183,internet_hogar,hogar,2024-04-30,activo
109796,69183,soporte_premium,servicio,2024-09-22,activo
109797,69184,soporte_premium,servicio,2024-10-12,activo
109798,69184,internet_hogar,hogar,2024-07-11,activo
109799,69185,streaming_bundle,adicional,2024-07-18,cancelado
109800,69186,plan_movil,movil,2026-03-31,activo
109801,69186,television,hogar,2026-02-18,cancelado
109802,69187,television,hogar,2025-10-04,activo
109803,69187,streaming_bundle,adicional,2024-08-10,activo
109804,69188,seguro_dispositivo,adicional,2025-09-03,activo
109805,69189,internet_hogar,hogar,2025-03-27,activo
109806,69189,plan_empresarial,empresa,2024-02-10,activo
109807,69190,plan_movil,movil,2024-03-01,activo
109808,69191,plan_movil,movil,2024-08-30,activo
109809,69191,television,hogar,2025-03-15,activo
109810,69192,plan_empresarial,empresa,2026-05-05,activo
109811,69192,soporte_premium,servicio,2025-04-19,suspendido
109812,69193,plan_empresarial,empresa,2025-12-13,activo
109813,69193,television,hogar,2025-08-06,activo
109814,69194,internet_hogar,hogar,2024-02-06,activo
109815,69194,plan_empresarial,empresa,2024-11-28,activo
109816,69194,seguro_dispositivo,adicional,2026-03-04,activo
109817,69195,streaming_bundle,adicional,2024-10-01,activo
109818,69196,soporte_premium,servicio,2024-12-31,activo
109819,69197,plan_empresarial,empresa,2024-12-02,activo
109820,69198,plan_empresarial,empresa,2025-05-15,activo
109821,69199,plan_movil,movil,2024-03-19,activo
109822,69200,soporte_premium,servicio,2025-07-01,activo
109823,69201,internet_hogar,hogar,2026-02-08,activo
109824,69202,internet_hogar,hogar,2024-02-14,activo
109825,69202,seguro_dispositivo,adicional,2025-01-11,activo
109826,69203,internet_hogar,hogar,2024-10-09,activo
109827,69203,seguro_dispositivo,adicional,2024-03-11,activo
109828,69204,seguro_dispositivo,adicional,2024-06-16,activo
109829,69205,plan_empresarial,empresa,2026-02-27,activo
109830,69205,soporte_premium,servicio,2025-01-28,activo
109831,69206,plan_empresarial,empresa,2024-07-10,activo
109832,69207,plan_empresarial,empresa,2025-04-17,activo
109833,69208,streaming_bundle,adicional,2024-08-14,activo
109834,69209,internet_hogar,hogar,2024-01-18,cancelado
109835,69210,plan_movil,movil,2025-09-07,suspendido
109836,69210,plan_empresarial,empresa,2026-03-12,activo
109837,69211,seguro_dispositivo,adicional,2024-12-28,activo
109838,69211,television,hogar,2024-07-06,activo
109839,69212,plan_empresarial,empresa,2024-07-04,activo
109840,69213,seguro_dispositivo,adicional,2025-07-05,activo
109841,69213,television,hogar,2024-08-15,activo
109842,69214,soporte_premium,servicio,2024-12-12,cancelado
109843,69214,plan_movil,movil,2024-11-06,activo
109844,69215,seguro_dispositivo,adicional,2025-01-25,activo
109845,69216,soporte_premium,servicio,2025-11-02,activo
109846,69216,television,hogar,2025-12-28,cancelado
109847,69216,streaming_bundle,adicional,2025-10-25,activo
109848,69216,internet_hogar,hogar,2024-03-23,activo
109849,69217,soporte_premium,servicio,2024-09-12,activo
109850,69218,television,hogar,2024-07-29,suspendido
109851,69219,soporte_premium,servicio,2024-02-14,activo
109852,69220,seguro_dispositivo,adicional,2024-11-13,activo
109853,69221,plan_movil,movil,2025-10-17,activo
109854,69221,plan_empresarial,empresa,2025-07-21,activo
109855,69221,seguro_dispositivo,adicional,2025-12-07,activo
109856,69222,plan_movil,movil,2025-06-21,activo
109857,69223,streaming_bundle,adicional,2024-04-02,activo
109858,69224,plan_movil,movil,2024-08-31,activo
109859,69225,television,hogar,2025-02-08,activo
109860,69226,soporte_premium,servicio,2025-06-05,activo
109861,69227,plan_movil,movil,2024-01-22,activo
109862,69227,plan_empresarial,empresa,2024-05-18,cancelado
109863,69227,seguro_dispositivo,adicional,2026-02-20,activo
109864,69228,internet_hogar,hogar,2024-03-29,activo
109865,69229,internet_hogar,hogar,2024-07-28,activo
109866,69230,internet_hogar,hogar,2026-04-16,activo
109867,69231,plan_movil,movil,2024-12-04,activo
109868,69232,plan_movil,movil,2025-03-23,activo
109869,69232,television,hogar,2025-02-28,activo
109870,69232,internet_hogar,hogar,2025-01-05,activo
109871,69233,plan_movil,movil,2026-05-18,activo
109872,69234,seguro_dispositivo,adicional,2025-01-03,activo
109873,69234,television,hogar,2025-09-10,activo
109874,69235,plan_movil,movil,2025-12-23,activo
109875,69236,streaming_bundle,adicional,2026-04-24,activo
109876,69237,streaming_bundle,adicional,2025-12-23,activo
109877,69237,seguro_dispositivo,adicional,2025-02-11,activo
109878,69238,streaming_bundle,adicional,2026-01-11,activo
109879,69239,plan_empresarial,empresa,2025-06-23,activo
109880,69239,plan_movil,movil,2025-07-28,activo
109881,69239,streaming_bundle,adicional,2025-11-10,activo
109882,69240,television,hogar,2026-03-05,cancelado
109883,69240,plan_movil,movil,2025-06-15,activo
109884,69241,plan_empresarial,empresa,2024-08-15,activo
109885,69242,plan_movil,movil,2025-08-29,suspendido
109886,69243,internet_hogar,hogar,2025-03-16,activo
109887,69244,plan_empresarial,empresa,2026-04-06,activo
109888,69245,soporte_premium,servicio,2025-10-16,activo
109889,69246,plan_movil,movil,2024-07-19,activo
109890,69247,seguro_dispositivo,adicional,2024-12-06,activo
109891,69248,seguro_dispositivo,adicional,2025-06-09,activo
109892,69249,plan_movil,movil,2025-10-10,activo
109893,69250,plan_movil,movil,2024-06-22,activo
109894,69251,soporte_premium,servicio,2026-01-01,activo
109895,69251,streaming_bundle,adicional,2025-09-11,activo
109896,69251,plan_empresarial,empresa,2024-01-27,activo
109897,69252,plan_movil,movil,2025-04-25,activo
109898,69253,seguro_dispositivo,adicional,2026-05-23,activo
109899,69253,television,hogar,2026-02-15,activo
109900,69254,soporte_premium,servicio,2024-09-29,activo
109901,69255,plan_movil,movil,2025-01-24,activo
109902,69255,soporte_premium,servicio,2024-01-30,activo
109903,69256,television,hogar,2024-02-01,activo
109904,69256,plan_empresarial,empresa,2025-02-20,activo
109905,69257,soporte_premium,servicio,2025-10-14,activo
109906,69258,streaming_bundle,adicional,2024-12-08,activo
109907,69258,internet_hogar,hogar,2025-05-16,cancelado
109908,69259,streaming_bundle,adicional,2024-11-17,activo
109909,69259,plan_movil,movil,2025-02-03,activo
109910,69260,plan_movil,movil,2025-10-20,activo
109911,69260,streaming_bundle,adicional,2024-06-29,activo
109912,69261,internet_hogar,hogar,2025-04-01,activo
109913,69262,seguro_dispositivo,adicional,2024-07-23,activo
109914,69263,soporte_premium,servicio,2024-05-25,activo
109915,69264,plan_movil,movil,2026-04-07,cancelado
109916,69265,seguro_dispositivo,adicional,2026-02-12,activo
109917,69265,plan_empresarial,empresa,2024-11-30,activo
109918,69266,internet_hogar,hogar,2025-09-19,cancelado
109919,69267,seguro_dispositivo,adicional,2024-04-07,activo
109920,69267,streaming_bundle,adicional,2024-11-28,activo
109921,69267,soporte_premium,servicio,2024-05-19,activo
109922,69268,streaming_bundle,adicional,2025-09-14,activo
109923,69268,television,hogar,2024-07-06,suspendido
109924,69269,plan_movil,movil,2024-12-13,activo
109925,69269,television,hogar,2025-12-31,activo
109926,69270,streaming_bundle,adicional,2025-10-06,activo
109927,69271,plan_movil,movil,2025-11-27,activo
109928,69272,plan_movil,movil,2024-04-21,activo
109929,69273,plan_movil,movil,2024-05-08,activo
109930,69274,television,hogar,2024-10-01,activo
109931,69274,soporte_premium,servicio,2026-02-13,activo
109932,69274,plan_movil,movil,2025-02-14,activo
109933,69275,streaming_bundle,adicional,2024-12-25,activo
109934,69276,plan_movil,movil,2024-12-04,activo
109935,69277,streaming_bundle,adicional,2025-09-26,activo
109936,69278,streaming_bundle,adicional,2025-03-01,activo
109937,69278,plan_movil,movil,2026-01-05,activo
109938,69279,seguro_dispositivo,adicional,2025-09-09,activo
109939,69280,television,hogar,2024-06-17,activo
109940,69281,internet_hogar,hogar,2025-06-06,activo
109941,69282,plan_empresarial,empresa,2024-08-14,activo
109942,69282,soporte_premium,servicio,2025-04-26,cancelado
109943,69283,soporte_premium,servicio,2024-04-03,activo
109944,69283,seguro_dispositivo,adicional,2024-12-05,suspendido
109945,69284,internet_hogar,hogar,2024-10-09,suspendido
109946,69285,plan_empresarial,empresa,2026-05-16,activo
109947,69286,internet_hogar,hogar,2024-02-01,activo
109948,69286,plan_movil,movil,2024-02-10,activo
109949,69286,television,hogar,2025-09-21,activo
109950,69287,soporte_premium,servicio,2024-12-28,activo
109951,69287,plan_movil,movil,2024-09-28,activo
109952,69288,television,hogar,2024-05-11,activo
109953,69289,soporte_premium,servicio,2025-12-29,activo
109954,69290,plan_movil,movil,2024-05-01,suspendido
109955,69291,seguro_dispositivo,adicional,2024-06-15,activo
109956,69292,plan_empresarial,empresa,2025-02-23,activo
109957,69292,streaming_bundle,adicional,2025-02-09,activo
109958,69293,plan_movil,movil,2026-02-20,activo
109959,69294,streaming_bundle,adicional,2025-06-27,cancelado
109960,69295,soporte_premium,servicio,2024-12-13,activo
109961,69296,plan_movil,movil,2025-12-30,suspendido
109962,69296,streaming_bundle,adicional,2026-04-20,suspendido
109963,69297,plan_movil,movil,2024-02-27,activo
109964,69298,seguro_dispositivo,adicional,2025-08-23,activo
109965,69299,plan_empresarial,empresa,2025-08-09,activo
109966,69299,soporte_premium,servicio,2025-10-01,activo
109967,69300,soporte_premium,servicio,2025-01-09,activo
109968,69300,internet_hogar,hogar,2026-05-23,activo
109969,69301,plan_empresarial,empresa,2025-05-17,activo
109970,69301,television,hogar,2026-05-10,activo
109971,69301,streaming_bundle,adicional,2025-04-23,activo
109972,69302,plan_movil,movil,2025-06-06,activo
109973,69302,plan_empresarial,empresa,2025-09-23,activo
109974,69303,plan_empresarial,empresa,2026-04-11,activo
109975,69303,internet_hogar,hogar,2025-11-18,activo
109976,69303,plan_movil,movil,2026-05-19,activo
109977,69304,seguro_dispositivo,adicional,2024-06-04,cancelado
109978,69304,streaming_bundle,adicional,2024-05-17,activo
109979,69305,soporte_premium,servicio,2026-03-12,activo
109980,69305,streaming_bundle,adicional,2025-04-18,activo
109981,69305,seguro_dispositivo,adicional,2024-03-09,activo
109982,69306,television,hogar,2024-05-02,activo
109983,69307,seguro_dispositivo,adicional,2024-02-28,activo
109984,69307,television,hogar,2026-05-19,activo
109985,69307,plan_movil,movil,2025-08-04,activo
109986,69307,streaming_bundle,adicional,2025-01-04,activo
109987,69308,soporte_premium,servicio,2024-12-09,activo
109988,69308,internet_hogar,hogar,2024-09-16,activo
109989,69309,television,hogar,2025-06-21,activo
109990,69310,streaming_bundle,adicional,2025-04-26,activo
109991,69311,plan_movil,movil,2025-12-30,activo
109992,69312,internet_hogar,hogar,2025-06-17,activo
109993,69313,streaming_bundle,adicional,2025-10-14,activo
109994,69314,plan_movil,movil,2026-02-14,activo
109995,69314,seguro_dispositivo,adicional,2025-04-10,activo
109996,69315,soporte_premium,servicio,2024-11-21,activo
109997,69315,streaming_bundle,adicional,2026-05-06,cancelado
109998,69316,soporte_premium,servicio,2025-02-04,activo
109999,69316,seguro_dispositivo,adicional,2024-04-18,activo
110000,69316,internet_hogar,hogar,2025-02-16,activo
110001,69317,television,hogar,2025-08-22,activo
110002,69318,internet_hogar,hogar,2025-05-19,activo
110003,69319,television,hogar,2026-01-05,activo
110004,69320,streaming_bundle,adicional,2024-09-15,cancelado
110005,69321,internet_hogar,hogar,2024-12-09,activo
110006,69322,streaming_bundle,adicional,2024-04-08,activo
110007,69323,internet_hogar,hogar,2025-07-17,activo
110008,69324,plan_empresarial,empresa,2024-05-03,activo
110009,69325,seguro_dispositivo,adicional,2025-12-14,cancelado
110010,69326,soporte_premium,servicio,2024-09-03,activo
110011,69326,plan_movil,movil,2025-09-06,activo
110012,69327,plan_movil,movil,2025-11-12,cancelado
110013,69327,streaming_bundle,adicional,2025-07-15,activo
110014,69327,soporte_premium,servicio,2025-07-09,activo
110015,69327,plan_empresarial,empresa,2024-06-23,cancelado
110016,69328,soporte_premium,servicio,2025-02-19,activo
110017,69328,internet_hogar,hogar,2025-11-18,activo
110018,69328,seguro_dispositivo,adicional,2026-04-09,activo
110019,69329,plan_movil,movil,2025-03-19,activo
110020,69330,plan_empresarial,empresa,2025-05-12,activo
110021,69330,soporte_premium,servicio,2024-03-10,cancelado
110022,69330,plan_movil,movil,2025-06-07,activo
110023,69331,television,hogar,2025-07-13,activo
110024,69332,seguro_dispositivo,adicional,2025-02-24,activo
110025,69332,plan_movil,movil,2025-09-04,activo
110026,69333,streaming_bundle,adicional,2025-05-18,activo
110027,69334,plan_empresarial,empresa,2025-02-22,activo
110028,69335,plan_empresarial,empresa,2025-08-03,activo
110029,69335,internet_hogar,hogar,2025-12-18,activo
110030,69335,soporte_premium,servicio,2024-05-29,activo
110031,69336,streaming_bundle,adicional,2025-04-09,suspendido
110032,69337,plan_empresarial,empresa,2025-05-15,activo
110033,69337,streaming_bundle,adicional,2025-09-17,activo
110034,69337,internet_hogar,hogar,2026-02-07,activo
110035,69338,streaming_bundle,adicional,2025-11-27,activo
110036,69338,soporte_premium,servicio,2026-02-07,activo
110037,69339,plan_movil,movil,2024-07-15,suspendido
110038,69340,soporte_premium,servicio,2025-06-08,activo
110039,69341,streaming_bundle,adicional,2024-11-01,activo
110040,69342,plan_movil,movil,2025-06-27,activo
110041,69343,television,hogar,2025-01-05,activo
110042,69344,internet_hogar,hogar,2026-01-02,activo
110043,69345,seguro_dispositivo,adicional,2026-03-09,activo
110044,69346,seguro_dispositivo,adicional,2025-09-28,activo
110045,69347,soporte_premium,servicio,2024-04-10,activo
110046,69347,seguro_dispositivo,adicional,2025-04-13,activo
110047,69348,internet_hogar,hogar,2025-07-17,cancelado
110048,69349,seguro_dispositivo,adicional,2026-05-14,activo
110049,69349,soporte_premium,servicio,2024-05-01,cancelado
110050,69349,internet_hogar,hogar,2025-07-16,activo
110051,69350,television,hogar,2025-10-16,activo
110052,69350,seguro_dispositivo,adicional,2024-09-28,suspendido
110053,69351,seguro_dispositivo,adicional,2026-05-26,activo
110054,69352,internet_hogar,hogar,2026-04-16,activo
110055,69352,plan_movil,movil,2024-10-11,activo
110056,69353,internet_hogar,hogar,2026-04-19,activo
110057,69353,seguro_dispositivo,adicional,2024-11-01,activo
110058,69354,television,hogar,2026-04-26,suspendido
110059,69355,internet_hogar,hogar,2026-02-26,activo
110060,69356,plan_movil,movil,2026-04-30,activo
110061,69356,seguro_dispositivo,adicional,2024-02-09,activo
110062,69357,plan_empresarial,empresa,2025-04-07,activo
110063,69358,seguro_dispositivo,adicional,2026-05-01,suspendido
110064,69359,plan_movil,movil,2024-08-17,activo
110065,69360,seguro_dispositivo,adicional,2024-05-19,cancelado
110066,69360,plan_empresarial,empresa,2024-04-17,activo
110067,69361,television,hogar,2025-12-29,activo
110068,69361,plan_empresarial,empresa,2024-06-13,activo
110069,69361,plan_movil,movil,2024-02-15,activo
110070,69362,internet_hogar,hogar,2024-04-21,activo
110071,69363,streaming_bundle,adicional,2025-08-16,activo
110072,69364,internet_hogar,hogar,2024-04-16,suspendido
110073,69364,seguro_dispositivo,adicional,2024-06-05,activo
110074,69364,streaming_bundle,adicional,2025-08-31,activo
110075,69365,plan_movil,movil,2024-02-28,activo
110076,69366,streaming_bundle,adicional,2024-12-24,activo
110077,69367,seguro_dispositivo,adicional,2024-09-28,activo
110078,69368,plan_movil,movil,2025-01-04,cancelado
110079,69369,soporte_premium,servicio,2026-04-27,activo
110080,69370,streaming_bundle,adicional,2026-02-17,activo
110081,69370,soporte_premium,servicio,2025-05-09,suspendido
110082,69371,seguro_dispositivo,adicional,2025-01-02,activo
110083,69372,plan_movil,movil,2025-07-19,activo
110084,69373,television,hogar,2024-06-26,activo
110085,69373,plan_empresarial,empresa,2025-05-06,cancelado
110086,69374,plan_movil,movil,2024-04-29,activo
110087,69375,streaming_bundle,adicional,2025-03-10,activo
110088,69376,internet_hogar,hogar,2025-08-03,activo
110089,69376,seguro_dispositivo,adicional,2025-04-18,activo
110090,69376,streaming_bundle,adicional,2024-10-13,activo
110091,69377,plan_empresarial,empresa,2025-04-10,activo
110092,69378,plan_movil,movil,2025-05-31,activo
110093,69379,television,hogar,2024-02-06,cancelado
110094,69380,seguro_dispositivo,adicional,2025-03-26,suspendido
110095,69380,plan_movil,movil,2025-12-15,activo
110096,69380,soporte_premium,servicio,2026-02-07,activo
110097,69381,soporte_premium,servicio,2024-12-10,activo
110098,69382,soporte_premium,servicio,2025-12-16,activo
110099,69382,seguro_dispositivo,adicional,2024-09-14,activo
110100,69382,television,hogar,2024-03-22,cancelado
110101,69382,plan_empresarial,empresa,2024-03-31,activo
110102,69383,television,hogar,2026-01-14,activo
110103,69383,plan_movil,movil,2025-05-17,suspendido
110104,69384,streaming_bundle,adicional,2025-07-03,activo
110105,69385,plan_movil,movil,2026-01-26,cancelado
110106,69385,plan_empresarial,empresa,2025-07-20,cancelado
110107,69386,soporte_premium,servicio,2026-05-18,activo
110108,69386,internet_hogar,hogar,2025-05-05,activo
110109,69387,seguro_dispositivo,adicional,2025-05-13,activo
110110,69388,streaming_bundle,adicional,2025-03-17,activo
110111,69389,plan_empresarial,empresa,2024-12-17,activo
110112,69390,television,hogar,2026-04-21,activo
110113,69391,soporte_premium,servicio,2024-05-29,activo
110114,69391,streaming_bundle,adicional,2024-12-16,activo
110115,69392,plan_empresarial,empresa,2024-11-26,cancelado
110116,69393,plan_movil,movil,2025-04-25,activo
110117,69394,plan_empresarial,empresa,2024-03-27,activo
110118,69394,television,hogar,2025-02-19,activo
110119,69395,streaming_bundle,adicional,2026-04-18,activo
110120,69396,soporte_premium,servicio,2024-03-01,activo
110121,69396,television,hogar,2024-05-31,activo
110122,69396,streaming_bundle,adicional,2024-02-21,suspendido
110123,69396,internet_hogar,hogar,2025-01-03,activo
110124,69397,seguro_dispositivo,adicional,2024-07-15,activo
110125,69397,television,hogar,2024-07-26,activo
110126,69397,streaming_bundle,adicional,2025-06-30,activo
110127,69398,plan_movil,movil,2025-05-02,activo
110128,69398,plan_empresarial,empresa,2025-04-22,activo
110129,69399,television,hogar,2024-06-18,suspendido
110130,69400,plan_empresarial,empresa,2025-03-24,activo
110131,69401,seguro_dispositivo,adicional,2026-05-24,suspendido
110132,69401,television,hogar,2026-03-04,suspendido
110133,69402,streaming_bundle,adicional,2024-02-02,activo
110134,69402,plan_movil,movil,2026-02-19,suspendido
110135,69402,plan_empresarial,empresa,2025-07-11,activo
110136,69403,internet_hogar,hogar,2024-10-08,suspendido
110137,69404,soporte_premium,servicio,2026-01-28,activo
110138,69405,streaming_bundle,adicional,2025-06-15,suspendido
110139,69405,plan_empresarial,empresa,2025-03-03,activo
110140,69406,internet_hogar,hogar,2024-09-20,activo
110141,69406,streaming_bundle,adicional,2024-02-24,cancelado
110142,69407,soporte_premium,servicio,2025-09-05,activo
110143,69408,soporte_premium,servicio,2024-06-13,activo
110144,69409,seguro_dispositivo,adicional,2026-04-12,activo
110145,69410,streaming_bundle,adicional,2024-02-04,activo
110146,69411,television,hogar,2024-09-29,activo
110147,69411,seguro_dispositivo,adicional,2025-09-18,activo
110148,69412,plan_movil,movil,2025-05-26,activo
110149,69412,television,hogar,2025-07-20,activo
110150,69412,soporte_premium,servicio,2024-07-26,activo
110151,69413,plan_empresarial,empresa,2025-11-11,cancelado
110152,69414,soporte_premium,servicio,2025-04-10,cancelado
110153,69415,soporte_premium,servicio,2025-10-24,activo
110154,69415,plan_movil,movil,2025-10-05,activo
110155,69415,internet_hogar,hogar,2025-07-08,activo
110156,69415,seguro_dispositivo,adicional,2025-05-08,activo
110157,69416,plan_empresarial,empresa,2024-03-13,activo
110158,69417,plan_movil,movil,2025-12-04,activo
110159,69418,soporte_premium,servicio,2024-12-18,activo
110160,69419,soporte_premium,servicio,2024-10-12,activo
110161,69420,plan_empresarial,empresa,2024-08-06,activo
110162,69420,streaming_bundle,adicional,2024-11-30,activo
110163,69421,plan_empresarial,empresa,2025-06-26,activo
110164,69422,television,hogar,2024-02-08,activo
110165,69422,plan_movil,movil,2024-03-29,activo
110166,69423,soporte_premium,servicio,2024-04-03,suspendido
110167,69423,internet_hogar,hogar,2026-02-05,activo
110168,69424,television,hogar,2024-12-14,activo
110169,69425,plan_movil,movil,2026-02-23,activo
110170,69426,soporte_premium,servicio,2026-01-17,suspendido
110171,69426,plan_empresarial,empresa,2025-08-16,activo
110172,69427,plan_movil,movil,2025-04-25,activo
110173,69428,plan_movil,movil,2026-02-26,activo
110174,69428,television,hogar,2025-06-23,activo
110175,69429,plan_movil,movil,2025-03-24,activo
110176,69429,internet_hogar,hogar,2026-04-13,suspendido
110177,69430,plan_movil,movil,2024-12-10,activo
110178,69430,streaming_bundle,adicional,2024-10-22,activo
