id_encuesta,id_llamada,id_cliente,calificacion,comentario,fecha_encuesta
77376,530747,97251,4,Proceso claro,2025-10-22 04:05:01
77377,162235,10673,2,Quedo pendiente,2026-05-19 18:36:53
77378,236159,90954,4,,2026-03-25 15:16:03
77379,183596,118127,1,,2025-09-14 16:39:55
77380,231605,15676,2,,2026-03-01 08:49:53
77381,420393,114357,4,,2025-11-28 05:51:23
77382,441116,52435,3,,2026-03-01 00:01:47
77383,45008,31567,3,Asesor amable,2026-02-08 12:46:10
77384,577221,33388,4,Atencion rapida,2025-08-20 20:14:24
77385,31210,112397,4,Tiempo de espera alto,2025-08-07 02:01:49
77386,124366,65595,5,Tiempo de espera alto,2025-09-06 06:29:24
77387,243413,104022,4,Asesor amable,2025-12-22 19:20:14
77388,485462,45267,4,,2025-07-30 17:35:40
77389,192232,69189,2,,2025-07-09 13:51:08
77390,13167,262,5,,2025-11-28 02:36:55
77391,217688,123932,4,,2026-02-15 14:59:57
77392,397707,109116,4,Asesor amable,2025-10-04 20:50:18
77393,351536,57029,3,,2026-03-14 04:30:43
77394,5609,30772,4,No solucionaron del todo,2025-08-06 08:50:28
77395,78115,28745,4,,2025-09-11 15:32:16
77396,298967,120448,4,No solucionaron del todo,2025-07-06 01:26:24
77397,430885,66482,4,No solucionaron del todo,2026-05-26 23:59:59
77398,90240,60055,3,Tiempo de espera alto,2026-01-25 11:27:33
77399,69979,5168,2,,2025-09-17 08:26:40
77400,62495,43599,4,,2026-01-13 01:39:20
77401,474011,15157,3,Esperaba mas,2025-09-21 05:40:15
77402,35684,76791,2,No solucionaron del todo,2026-01-04 10:20:51
77403,140174,9735,2,Se requiere seguimiento,2026-01-31 05:09:59
77404,219828,23367,3,,2025-12-27 19:51:47
77405,214749,43106,3,Se requiere seguimiento,2025-11-21 17:10:39
77406,399879,90267,4,Caso resuelto,2025-08-17 08:08:34
77407,84330,4843,2,,2025-08-15 08:19:29
77408,35189,40636,5,No solucionaron del todo,2026-01-14 12:31:23
77409,133431,50516,3,Caso resuelto,2025-11-06 07:45:54
77410,324893,82105,2,Se requiere seguimiento,2025-08-14 11:13:53
77411,213215,93074,3,Servicio regular,2026-01-02 04:42:26
77412,432395,25635,4,,2026-05-09 20:25:58
77413,203796,40996,4,,2025-07-24 18:21:56
77414,350051,77871,5,Se requiere seguimiento,2026-04-11 16:43:04
77415,147508,21944,2,Servicio regular,2025-09-18 19:19:17
77416,387238,115795,3,Caso resuelto,2026-01-05 19:29:48
77417,159874,116504,4,,2025-06-13 01:02:09
77418,604009,13958,5,Buena atencion,2026-03-04 04:14:53
77419,425303,67286,4,Quedo pendiente,2026-01-21 11:40:42
77420,3402,31938,5,Caso resuelto,2026-02-08 13:43:17
77421,192470,85590,4,Caso resuelto,2025-06-29 05:52:19
77422,175121,28097,5,,2026-04-01 12:32:13
77423,211369,19699,5,Proceso claro,2025-09-08 23:06:19
77424,384232,48016,4,,2025-12-03 02:39:24
77425,518879,22059,2,,2025-08-07 19:11:23
77426,547454,70370,4,Proceso claro,2026-05-14 05:38:49
77427,116975,57626,2,Proceso claro,2026-02-12 08:03:55
77428,53396,113377,3,,2025-10-13 00:51:03
77429,614451,65760,2,Tiempo de espera alto,2025-06-25 20:44:15
77430,365629,43860,4,Tiempo de espera alto,2026-02-03 14:19:34
77431,369706,68536,5,,2025-06-22 14:53:41
77432,533477,84098,5,,2026-04-08 18:01:39
77433,327795,76046,3,Buena atencion,2026-05-23 20:23:05
77434,371665,84886,4,Esperaba mas,2025-10-09 08:59:21
77435,344988,58812,4,,2025-12-29 11:06:18
77436,492754,56740,4,Esperaba mas,2025-09-06 07:28:23
77437,200284,95238,4,Esperaba mas,2025-12-21 21:21:42
77438,170647,64759,3,Asesor amable,2026-04-24 13:50:36
77439,231154,119376,4,,2025-07-08 13:58:52
77440,230741,112863,3,,2025-12-25 17:34:05
77441,453349,104971,4,Muy buena experiencia,2025-09-06 02:19:42
77442,444731,95948,4,Tiempo de espera alto,2025-11-18 00:50:05
77443,420674,46921,3,Asesor amable,2025-08-15 20:20:39
77444,588181,109556,4,,2025-11-16 04:38:40
77445,414124,84332,3,Se requiere seguimiento,2026-03-24 10:54:06
77446,282210,31121,4,,2025-08-21 18:54:02
77447,275371,22777,5,,2026-01-03 06:33:41
77448,190800,50997,4,Tiempo de espera alto,2026-03-14 02:10:29
77449,466825,45209,2,Quedo pendiente,2025-07-19 19:03:06
77450,570071,4564,4,Atencion rapida,2025-06-15 18:54:00
77451,80058,57857,2,,2025-09-02 20:55:54
77452,389261,54770,3,Buena atencion,2026-03-26 23:41:09
77453,375861,72278,4,Quedo pendiente,2026-02-19 11:19:49
77454,229544,64100,2,No solucionaron del todo,2025-06-17 07:03:33
77455,370466,81019,5,Esperaba mas,2026-05-07 16:31:23
77456,347881,122811,4,Se requiere seguimiento,2025-09-27 11:36:58
77457,94978,107658,3,Servicio regular,2025-06-13 12:09:44
77458,582434,118493,4,Quedo pendiente,2025-12-11 19:14:39
77459,249331,18893,3,,2026-04-02 00:26:11
77460,240796,40491,4,Tiempo de espera alto,2026-04-01 12:07:08
77461,372929,12740,4,Se requiere seguimiento,2026-05-24 18:04:37
77462,611113,123808,3,Muy buena experiencia,2025-11-16 15:54:45
77463,275413,122700,3,Se requiere seguimiento,2026-02-18 10:02:34
77464,77806,58864,3,No solucionaron del todo,2026-04-11 03:46:26
77465,618531,92973,4,Asesor amable,2025-09-06 08:01:28
77466,115496,10924,3,,2025-10-11 17:55:45
77467,253351,8645,3,Servicio regular,2025-11-20 10:22:09
77468,500884,70191,4,Caso resuelto,2025-11-23 16:41:24
77469,614467,86718,3,Muy buena experiencia,2026-01-29 14:45:24
77470,128184,16871,2,,2025-08-19 15:45:23
77471,128479,64739,4,Caso resuelto,2025-10-10 01:52:10
77472,419863,10747,4,,2026-04-20 02:11:23
77473,241804,93778,4,Quedo pendiente,2025-06-17 06:34:34
77474,125169,92483,4,Atencion rapida,2026-01-08 21:34:46
77475,444700,56102,4,Servicio regular,2025-10-08 11:02:20
77476,372756,99574,2,Proceso claro,2025-11-29 10:57:56
77477,516476,90636,3,Quedo pendiente,2025-06-19 06:49:36
77478,489002,25313,3,,2025-08-15 01:11:14
77479,423964,80800,3,Caso resuelto,2026-05-23 00:54:09
77480,159816,7712,4,Muy buena experiencia,2025-10-01 01:53:43
77481,266655,108029,3,,2025-09-15 00:48:22
77482,435496,4155,4,,2026-04-10 06:56:23
77483,255776,15369,4,No solucionaron del todo,2025-08-23 16:14:28
77484,263857,5853,3,,2026-03-27 05:59:32
77485,393752,109772,4,Se requiere seguimiento,2026-01-10 02:56:54
77486,78010,46078,2,Servicio regular,2025-08-12 14:14:37
77487,582298,105893,3,,2025-11-04 10:08:47
77488,225449,88240,2,Esperaba mas,2025-12-13 12:32:50
77489,363336,44512,5,Proceso claro,2025-10-04 16:37:08
77490,567435,44552,4,,2025-06-08 23:39:04
77491,576776,23812,2,Muy buena experiencia,2025-09-19 08:52:29
77492,166081,46403,5,,2026-01-20 19:09:04
77493,188656,45059,3,,2026-02-23 14:58:33
77494,198049,87484,5,,2026-03-02 11:24:44
77495,621178,23103,4,Atencion rapida,2026-04-27 14:28:25
77496,130747,21231,4,No solucionaron del todo,2026-05-02 21:45:07
77497,218553,76591,5,Esperaba mas,2025-10-04 12:35:57
77498,179443,120285,4,,2026-02-13 03:30:29
77499,129398,76759,3,Tiempo de espera alto,2026-05-08 23:07:10
77500,476897,97092,5,Se requiere seguimiento,2025-07-17 16:54:32
77501,372406,86322,4,Tiempo de espera alto,2025-07-05 04:58:18
77502,28963,78942,3,,2026-02-03 20:36:25
77503,506343,11566,3,No solucionaron del todo,2025-10-16 15:32:35
77504,367733,39319,3,No solucionaron del todo,2025-08-20 19:56:46
77505,362379,45418,4,,2025-10-04 02:49:50
77506,500472,59434,4,Se requiere seguimiento,2025-07-30 13:53:12
77507,511955,46903,4,,2025-06-27 01:37:29
77508,12968,38011,3,,2025-06-12 09:24:28
77509,530188,18859,5,Buena atencion,2026-02-01 23:34:42
77510,42214,11846,3,Servicio regular,2025-12-22 01:35:48
77511,409097,47223,4,Caso resuelto,2026-05-11 20:41:37
77512,238847,98832,3,,2026-02-12 23:46:49
77513,393707,57136,3,Buena atencion,2026-04-28 15:42:47
77514,237376,45073,3,Caso resuelto,2025-09-07 17:09:39
77515,540220,33200,2,Esperaba mas,2025-11-13 05:41:25
77516,53524,27433,4,Quedo pendiente,2025-10-22 01:33:10
77517,365143,17156,4,,2026-01-16 02:31:24
77518,214181,101784,3,,2026-05-08 16:50:47
77519,90054,9079,5,Proceso claro,2025-09-04 14:22:35
77520,572405,44411,4,Tiempo de espera alto,2026-01-19 01:37:21
77521,205520,55445,4,Muy buena experiencia,2025-11-13 09:06:47
77522,32896,106815,3,Asesor amable,2025-10-13 18:55:20
77523,35673,66992,3,,2026-04-16 12:38:47
77524,355878,63754,5,,2025-07-06 05:53:27
77525,515952,99617,4,,2026-01-16 05:26:56
77526,453743,110331,4,Buena atencion,2026-05-06 02:01:00
77527,401682,39544,5,,2026-03-07 22:29:04
77528,70827,105009,3,Muy buena experiencia,2026-03-08 23:57:29
77529,68614,40008,3,,2026-03-21 03:15:51
77530,563015,64693,5,Servicio regular,2026-02-21 00:44:23
77531,330680,47570,4,Esperaba mas,2026-05-19 11:54:25
77532,465218,23576,3,,2025-12-06 06:53:46
77533,458073,117301,3,Se requiere seguimiento,2025-06-26 14:27:49
77534,65186,31103,3,,2025-09-28 08:58:48
77535,348867,52841,3,Tiempo de espera alto,2025-07-15 20:28:36
77536,129877,37550,3,Tiempo de espera alto,2025-12-18 20:39:36
77537,159859,100616,3,Caso resuelto,2025-12-01 00:14:39
77538,523758,51737,3,,2025-09-12 11:10:48
77539,43179,19850,3,Muy buena experiencia,2026-01-05 20:34:32
77540,291254,73094,3,Muy buena experiencia,2025-07-21 06:00:55
77541,387252,21291,4,Quedo pendiente,2026-01-22 08:41:49
77542,432319,71245,3,,2025-12-29 02:29:59
77543,522280,38763,4,Asesor amable,2026-05-26 23:59:59
77544,416376,7035,4,,2025-09-04 02:56:07
77545,357936,13839,4,Buena atencion,2025-06-19 19:14:39
77546,233804,74735,4,Esperaba mas,2025-11-12 04:08:23
77547,68854,12796,4,Asesor amable,2026-05-16 12:29:51
77548,252089,85994,5,Servicio regular,2026-05-09 15:57:57
77549,599509,71657,5,Proceso claro,2026-04-26 11:09:37
77550,185606,31165,5,Atencion rapida,2026-02-07 13:00:38
77551,80306,45622,2,Se requiere seguimiento,2025-07-19 15:53:00
77552,307939,19947,4,,2025-10-28 17:07:59
77553,442686,94532,4,,2026-04-02 00:06:26
77554,603248,33647,3,,2026-01-14 00:37:35
77555,338298,116155,4,Se requiere seguimiento,2026-04-30 06:23:15
77556,316971,81471,3,Atencion rapida,2026-03-19 03:51:03
77557,549202,45603,4,No solucionaron del todo,2025-11-07 08:12:58
77558,545300,35071,5,Quedo pendiente,2025-08-19 01:26:45
77559,445477,52901,4,Caso resuelto,2025-11-22 10:13:07
77560,610207,118542,4,Servicio regular,2025-11-17 18:43:20
77561,323321,103393,4,Proceso claro,2025-06-09 13:23:21
77562,573125,23848,4,Servicio regular,2025-12-18 02:23:53
77563,367810,43380,5,Proceso claro,2025-07-06 05:02:28
77564,242552,57243,4,Proceso claro,2026-04-13 02:12:20
77565,62316,88822,4,Caso resuelto,2025-12-22 03:42:56
77566,557269,36293,2,No solucionaron del todo,2026-04-09 21:42:08
77567,590905,56370,4,Esperaba mas,2025-08-07 09:11:48
77568,195179,112777,5,Esperaba mas,2026-03-22 05:02:36
77569,602794,119269,3,,2025-11-11 07:46:46
77570,124620,51015,3,,2026-03-07 10:26:34
77571,577815,30537,4,Se requiere seguimiento,2026-01-29 11:24:01
77572,432610,48088,3,,2025-08-07 03:07:30
77573,565858,93976,5,Tiempo de espera alto,2025-07-27 02:27:00
77574,400077,110972,5,Quedo pendiente,2026-05-22 21:09:37
77575,555261,95945,3,,2025-10-23 01:53:04
77576,356151,114903,4,,2025-09-19 04:03:00
77577,68703,23563,4,Quedo pendiente,2026-01-19 12:17:37
77578,220229,21784,1,Quedo pendiente,2025-07-13 02:07:35
77579,593011,3548,4,No solucionaron del todo,2026-03-01 19:26:21
77580,502722,93016,5,Muy buena experiencia,2026-03-11 13:02:53
77581,492508,62602,4,Buena atencion,2025-10-25 05:01:42
77582,111836,14467,3,Buena atencion,2026-01-26 13:04:11
77583,611737,61142,3,Proceso claro,2026-04-22 06:41:27
77584,390474,23746,3,No solucionaron del todo,2026-05-19 12:21:17
77585,218438,90415,3,Muy buena experiencia,2026-01-07 16:52:54
77586,170099,74825,4,Servicio regular,2025-12-18 06:43:23
77587,121289,97470,2,Esperaba mas,2026-04-26 10:23:37
77588,218353,91340,3,,2026-01-11 02:19:36
77589,193403,94197,5,Atencion rapida,2026-01-21 01:14:52
77590,65900,82334,5,,2025-10-07 06:20:40
77591,84868,70883,5,Esperaba mas,2025-10-22 04:10:58
77592,376713,119141,3,Servicio regular,2025-06-05 13:33:30
77593,41964,121379,2,Asesor amable,2026-01-11 22:25:01
77594,394720,76865,3,No solucionaron del todo,2026-04-04 03:59:59
77595,625028,50096,1,Proceso claro,2025-06-07 01:17:15
77596,37068,77675,2,,2026-05-19 23:17:42
77597,2471,84873,3,Se requiere seguimiento,2025-08-22 08:27:03
77598,340345,19960,3,Caso resuelto,2025-10-23 16:25:00
77599,57543,117727,3,,2026-01-02 00:36:51
77600,501734,108825,3,,2026-02-21 00:16:55
77601,445978,11793,4,No solucionaron del todo,2025-06-23 09:10:59
77602,492197,99845,5,,2025-10-01 19:47:27
77603,564265,66984,3,,2025-06-07 07:40:40
77604,186068,91566,5,Asesor amable,2026-02-04 23:42:45
77605,236442,118405,2,Atencion rapida,2026-04-21 23:19:28
77606,573603,76268,4,Servicio regular,2025-12-23 20:27:15
77607,621186,48950,4,Atencion rapida,2025-12-24 11:50:57
77608,366685,15515,3,Caso resuelto,2026-03-30 10:21:44
77609,593387,9028,3,Servicio regular,2025-08-01 11:48:02
77610,25866,75961,2,Proceso claro,2025-07-21 04:18:57
77611,521478,7496,3,,2026-04-17 09:01:47
77612,196441,63585,3,,2026-03-19 21:35:43
77613,1233,46350,5,,2026-01-21 00:50:13
77614,121798,82190,4,Caso resuelto,2026-05-25 14:00:32
77615,332574,124262,3,Proceso claro,2025-07-13 23:59:48
77616,396230,40978,3,,2026-01-01 09:48:22
77617,395986,111326,5,Esperaba mas,2026-04-26 06:38:38
77618,119460,108634,1,Buena atencion,2025-11-21 13:33:42
77619,354335,115003,4,Atencion rapida,2026-01-11 00:40:33
77620,330464,9616,4,Muy buena experiencia,2026-02-11 19:08:46
77621,130197,23550,3,Caso resuelto,2026-04-02 03:39:22
77622,72486,42517,3,Se requiere seguimiento,2025-11-05 06:41:20
77623,555820,47740,5,Atencion rapida,2025-09-02 23:54:02
77624,368590,20258,3,Se requiere seguimiento,2025-12-06 00:02:52
77625,143175,56556,3,Muy buena experiencia,2026-01-14 21:41:52
77626,510373,16310,4,,2026-03-15 17:20:13
77627,546807,64630,3,,2026-02-14 20:04:27
77628,282682,35795,3,,2025-08-13 05:24:21
77629,192449,80319,1,Muy buena experiencia,2025-10-25 15:18:59
77630,487813,94774,5,Proceso claro,2026-01-15 18:26:25
77631,564553,67988,5,Caso resuelto,2026-01-15 20:02:56
77632,225131,95090,5,Buena atencion,2025-12-11 08:17:10
77633,475647,92970,5,,2026-01-29 08:00:01
77634,480386,53145,5,Quedo pendiente,2026-02-17 11:36:51
77635,542245,78091,4,Asesor amable,2025-12-03 00:01:05
77636,402193,44255,4,,2026-03-27 03:50:58
77637,51200,86834,5,Quedo pendiente,2025-10-10 13:23:41
77638,461622,45265,3,Se requiere seguimiento,2025-12-29 15:11:09
77639,536082,43406,2,Esperaba mas,2025-11-19 03:34:19
77640,106611,59136,2,,2025-11-17 10:26:27
77641,619786,112513,3,,2025-12-23 14:36:34
77642,498101,46035,3,,2026-03-10 01:57:11
77643,511216,75079,2,No solucionaron del todo,2026-01-18 11:24:56
77644,42038,9975,2,No solucionaron del todo,2026-03-25 15:30:07
77645,514894,38312,2,,2025-07-18 05:11:33
77646,190188,47021,3,,2025-12-10 09:50:36
77647,1306,116071,4,,2025-11-19 13:06:35
77648,391610,55653,4,Servicio regular,2025-09-19 20:14:23
77649,238957,34541,5,,2026-02-26 05:58:50
77650,186753,58153,3,Atencion rapida,2025-07-05 22:35:16
77651,201816,17924,1,Tiempo de espera alto,2025-08-09 07:14:55
77652,200996,57298,2,,2026-03-19 23:05:42
77653,347081,8826,3,,2025-11-20 00:16:23
77654,175298,18394,2,Atencion rapida,2025-09-05 14:57:41
77655,20337,18838,3,No solucionaron del todo,2026-04-11 19:23:24
77656,243873,90560,4,Caso resuelto,2026-05-13 17:41:34
77657,498594,87085,3,Proceso claro,2026-02-20 19:04:08
77658,305259,57025,3,Se requiere seguimiento,2026-02-01 17:12:49
77659,206962,32022,4,,2025-09-27 14:42:17
77660,308775,110450,4,,2025-11-14 17:51:30
77661,214716,641,2,Asesor amable,2025-11-18 20:38:26
77662,492194,15293,5,,2025-09-26 05:58:48
77663,617634,83810,4,,2026-03-19 07:14:38
77664,628037,69019,2,Esperaba mas,2026-03-28 14:02:38
77665,176368,44188,2,Servicio regular,2025-12-12 16:05:00
77666,13871,121521,3,Servicio regular,2025-07-18 04:18:08
77667,371955,80460,2,,2025-11-09 13:05:19
77668,259434,108287,4,Esperaba mas,2025-12-07 05:52:19
77669,596106,96337,3,Quedo pendiente,2025-07-09 19:37:25
77670,390621,82436,3,Quedo pendiente,2025-10-10 14:31:58
77671,115910,78923,4,,2025-07-29 13:12:53
77672,481707,117180,4,,2025-08-02 02:02:23
77673,163692,72641,3,,2026-03-11 12:01:33
77674,34851,19769,4,Buena atencion,2026-04-28 22:36:29
77675,66974,38171,4,No solucionaron del todo,2025-11-21 08:58:45
77676,339200,52936,4,Buena atencion,2025-12-09 12:06:30
77677,492009,104514,2,Quedo pendiente,2025-06-13 20:15:02
77678,128552,81088,3,Atencion rapida,2026-02-19 12:27:17
77679,285159,75112,4,Quedo pendiente,2026-01-23 09:01:43
77680,183064,3000,4,Proceso claro,2026-02-05 08:30:52
77681,518447,17461,4,Asesor amable,2025-12-20 09:11:32
77682,90458,101207,4,Tiempo de espera alto,2026-02-10 01:27:20
77683,248062,94194,4,,2025-08-09 06:14:13
77684,606896,85736,4,Buena atencion,2025-07-02 22:29:20
77685,130741,47588,1,Tiempo de espera alto,2025-10-18 11:56:59
77686,489060,18083,3,,2025-10-09 21:41:35
77687,525014,107553,3,,2026-04-01 18:52:11
77688,582221,94973,3,Proceso claro,2025-09-07 04:34:34
77689,42531,48801,5,Caso resuelto,2025-10-18 14:30:51
77690,441078,100968,4,,2025-09-28 19:43:28
77691,223961,93186,4,Tiempo de espera alto,2025-09-21 10:11:15
77692,185257,15665,5,Muy buena experiencia,2025-08-07 11:14:31
77693,592221,69374,5,Esperaba mas,2025-07-26 21:01:50
77694,486845,107035,4,Muy buena experiencia,2026-01-18 08:12:40
77695,236784,52142,3,Esperaba mas,2025-07-16 02:45:21
77696,137170,29371,4,Se requiere seguimiento,2026-01-27 22:41:39
77697,348821,85953,5,,2025-07-18 18:24:28
77698,51568,76926,3,Buena atencion,2025-08-07 13:48:10
77699,126656,82767,4,,2026-03-15 06:13:04
77700,605400,36662,4,Caso resuelto,2026-05-03 03:39:58
77701,221898,24575,4,Muy buena experiencia,2026-04-14 19:33:20
77702,400514,102457,4,,2025-11-12 16:14:27
77703,25699,48970,3,Esperaba mas,2025-12-10 17:10:49
77704,24025,81862,3,,2025-10-17 14:27:33
77705,299721,124837,3,Atencion rapida,2026-04-17 09:22:15
77706,94972,54543,4,Quedo pendiente,2025-12-04 12:43:40
77707,39438,34436,5,Esperaba mas,2026-02-27 11:12:17
77708,2100,92473,4,,2025-08-23 07:05:16
77709,86935,27349,3,Asesor amable,2026-02-15 10:32:26
77710,601095,114076,3,,2025-12-11 13:42:21
77711,43523,113899,3,,2025-09-25 15:16:18
77712,498403,80487,5,Caso resuelto,2026-01-28 08:50:40
77713,589205,75582,4,,2025-07-14 00:35:06
77714,229095,60487,4,No solucionaron del todo,2025-10-03 22:22:40
77715,228115,13902,3,Se requiere seguimiento,2026-01-18 20:03:31
77716,25838,19583,3,,2025-11-04 21:24:41
77717,62777,93470,3,Tiempo de espera alto,2025-06-07 00:01:14
77718,519649,104299,5,Muy buena experiencia,2025-11-29 11:01:04
77719,60110,71925,3,Atencion rapida,2025-11-06 21:37:12
77720,175734,12315,4,Servicio regular,2025-07-21 19:30:04
77721,547609,88148,4,Servicio regular,2026-05-04 12:19:16
77722,574158,44978,3,Se requiere seguimiento,2025-11-06 17:56:24
77723,241999,100114,4,Muy buena experiencia,2025-10-15 09:30:53
77724,116742,83895,2,Buena atencion,2026-04-15 03:15:00
77725,66961,32408,4,,2026-04-02 03:54:29
77726,147411,105302,4,,2025-09-21 08:37:45
77727,2484,3800,2,,2026-05-26 23:59:59
77728,176370,18374,3,Quedo pendiente,2025-10-25 15:10:22
77729,557865,82366,4,Atencion rapida,2025-09-16 01:35:42
77730,198499,44943,2,Servicio regular,2026-04-24 16:12:30
77731,64492,116412,3,,2025-11-21 09:22:36
77732,139389,12651,3,Quedo pendiente,2025-06-11 08:22:55
77733,384274,122786,4,Buena atencion,2026-04-06 09:27:16
77734,77786,35416,3,,2026-03-12 08:29:11
77735,41524,1922,1,Quedo pendiente,2026-02-16 14:46:24
77736,53102,81188,4,Tiempo de espera alto,2025-08-31 17:25:11
77737,122187,1956,4,Se requiere seguimiento,2026-01-07 11:58:53
77738,431157,66565,4,Quedo pendiente,2026-03-05 19:32:51
77739,176220,120818,3,Tiempo de espera alto,2025-12-06 20:30:10
77740,163425,117413,3,Buena atencion,2025-10-10 01:21:29
77741,540468,10107,4,Proceso claro,2025-06-30 15:55:22
77742,136165,24524,1,Esperaba mas,2026-05-04 01:22:35
77743,566941,6885,3,,2026-02-24 05:12:02
77744,9365,36979,1,Servicio regular,2025-08-06 18:33:22
77745,580140,92184,3,,2026-03-18 00:07:49
77746,349714,104548,4,No solucionaron del todo,2026-04-14 02:36:12
77747,418756,108645,4,No solucionaron del todo,2025-11-06 14:40:49
77748,85586,111907,3,Atencion rapida,2026-03-23 06:23:33
77749,440974,34116,3,Muy buena experiencia,2026-01-20 16:18:50
77750,404180,26424,3,Esperaba mas,2025-06-19 23:57:38
77751,30879,97344,3,Atencion rapida,2025-08-19 14:01:02
77752,147602,107265,4,Se requiere seguimiento,2026-02-10 14:28:43
77753,89278,30890,2,Tiempo de espera alto,2025-10-09 03:33:25
77754,53881,45982,4,Servicio regular,2025-08-04 03:16:06
77755,576097,37223,4,,2026-01-08 08:03:04
77756,394355,105987,2,Muy buena experiencia,2026-04-27 05:25:02
77757,295022,51935,2,Esperaba mas,2025-09-30 16:45:30
77758,344810,2473,4,,2025-06-19 18:27:09
77759,40779,93950,2,Quedo pendiente,2026-05-10 06:16:23
77760,381080,85417,3,,2025-11-21 17:46:55
77761,472427,117043,4,Caso resuelto,2026-05-15 21:59:10
77762,69983,72425,2,Proceso claro,2025-12-17 15:59:01
77763,15420,118104,4,Se requiere seguimiento,2025-10-16 06:50:00
77764,6344,31290,2,,2025-08-13 03:11:11
77765,138325,112207,3,Muy buena experiencia,2026-02-25 19:56:29
77766,293640,75079,5,Caso resuelto,2026-02-20 23:30:30
77767,69955,14500,3,No solucionaron del todo,2026-02-26 15:20:29
77768,26112,9984,5,Se requiere seguimiento,2026-04-22 10:46:04
77769,34202,37528,3,Atencion rapida,2025-09-20 03:43:42
77770,88608,24595,5,,2025-11-26 17:07:23
77771,331247,66260,3,Proceso claro,2025-08-31 00:49:09
77772,433071,66551,4,Buena atencion,2025-11-20 01:08:04
77773,169722,121490,3,Quedo pendiente,2026-02-26 08:21:14
77774,266175,60878,5,No solucionaron del todo,2025-06-22 15:18:41
77775,611273,60455,5,No solucionaron del todo,2025-08-03 10:17:58
77776,498249,59909,4,,2026-03-23 08:38:03
77777,326419,55434,4,Caso resuelto,2025-08-07 02:04:04
77778,108599,746,2,Muy buena experiencia,2025-11-19 12:20:59
77779,567974,66926,2,Caso resuelto,2025-11-14 04:47:25
77780,552349,59904,3,,2025-07-16 13:27:05
77781,491068,33033,4,Tiempo de espera alto,2025-06-25 08:15:23
77782,59920,65730,2,,2026-02-10 02:15:54
77783,99425,12427,4,Atencion rapida,2025-11-09 04:59:56
77784,346042,39073,5,,2025-07-01 23:46:14
77785,432187,1758,3,,2025-12-31 20:36:38
77786,29195,20754,2,,2026-02-13 11:01:51
77787,312873,32854,4,,2026-04-15 00:33:45
77788,486079,13859,3,,2026-03-20 02:00:45
77789,60415,89710,3,Asesor amable,2026-04-05 10:12:23
77790,254834,53397,4,,2026-02-16 17:42:02
77791,12923,61346,4,Proceso claro,2026-01-25 04:48:06
77792,539385,29250,4,Tiempo de espera alto,2025-10-26 07:30:18
77793,435190,77635,4,Buena atencion,2026-05-02 10:02:17
77794,434891,34218,3,Buena atencion,2025-06-06 08:14:03
77795,585268,4223,3,Atencion rapida,2026-01-22 23:28:35
77796,470121,62667,4,,2026-04-10 07:41:25
77797,541607,18591,3,,2026-02-01 08:38:13
77798,34582,65567,4,No solucionaron del todo,2026-02-13 22:16:15
77799,290627,122369,4,,2025-12-26 13:55:14
77800,162998,116993,4,Atencion rapida,2025-07-13 19:43:14
77801,570901,86599,3,,2026-05-21 07:44:54
77802,429417,77026,4,,2025-11-04 12:03:12
77803,515157,7646,4,Quedo pendiente,2026-01-29 12:47:09
77804,16949,120189,4,Caso resuelto,2026-01-17 21:17:32
77805,564742,84627,5,Caso resuelto,2025-07-12 12:30:48
77806,63426,11402,4,,2025-10-21 03:54:29
77807,455444,89731,4,Muy buena experiencia,2026-02-28 02:28:12
77808,236885,86755,3,,2025-12-28 21:54:43
77809,160386,41037,3,Esperaba mas,2026-02-17 18:55:55
77810,265181,17114,4,Tiempo de espera alto,2025-10-28 13:41:22
77811,85865,43218,4,,2025-08-07 05:17:45
77812,306368,27424,3,,2026-03-28 10:28:31
77813,216427,79610,5,,2025-08-04 00:51:14
77814,332091,119878,3,,2026-05-26 18:26:51
77815,210961,81771,2,Caso resuelto,2026-05-13 22:54:00
77816,22194,32775,3,,2025-12-31 18:22:50
77817,150380,92073,3,,2025-12-10 20:26:52
77818,314225,77289,3,,2025-10-04 01:08:10
77819,540897,21697,4,Quedo pendiente,2025-12-24 11:15:43
77820,349085,30602,4,Quedo pendiente,2025-07-31 05:44:26
77821,16570,88203,4,,2025-10-28 11:00:15
77822,103570,102442,2,,2025-10-27 12:52:47
77823,611864,83797,4,Muy buena experiencia,2025-10-06 11:27:54
77824,536573,72723,5,Proceso claro,2025-08-28 15:37:31
77825,559092,115644,4,,2026-01-09 20:44:37
77826,325106,34301,4,Atencion rapida,2025-11-03 12:45:14
77827,231377,89593,3,Tiempo de espera alto,2025-12-29 03:09:14
77828,330345,64889,2,Se requiere seguimiento,2026-05-22 04:23:40
77829,492125,55166,4,Buena atencion,2025-07-08 21:34:38
77830,367468,4167,4,Quedo pendiente,2025-09-28 13:22:35
77831,32846,84655,4,,2026-02-07 01:36:11
77832,13417,18714,2,Esperaba mas,2025-08-04 10:40:17
77833,212403,118313,3,Atencion rapida,2026-02-01 05:07:52
77834,527065,118948,4,Servicio regular,2026-01-02 16:50:28
77835,419745,88238,4,Quedo pendiente,2025-11-20 18:35:32
77836,145860,85513,2,Caso resuelto,2025-09-23 21:35:53
77837,557189,82796,3,Caso resuelto,2025-11-14 07:03:50
77838,397754,49106,3,,2026-04-17 23:01:44
